knr2017,kommune,aar,utmarea,tamrein,villrein,antrein,LANDKAT,ALTREG,reg,Malekg,Femalekg,Chkg,Metmale,Metfemale,Metch,SumVillrein,Villsommer,Villaar,Maleperw,Femaleperw,Chperw,Beitedager,Maleandelw,Femaleandw,Chandelw,Maleandxmet,Femandmet,Chandmet,Maleandxbdg,Feandxbdg,Chandxbdg,sumvillrein,TOTBAR
701,Horten,1949,45.98,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
702,Holmestrand,1949,63.84,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
704,Tønsberg,1949,61.59,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
709,Larvik,1949,418.12,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
710,Sandefjord,1949,310.06,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
711,Svelvik,1949,52.12,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
713,Sande,1949,140.34,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
714,Hof,1949,134.14,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
716,Re,1949,282.12,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
722,Nøtterøy,1949,46.68,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
723,Tjøme,1949,34.8,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
728,Lardal,1949,249.26,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
805,Porsgrunn,1949,150.12,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
806,Skien,1949,678.34,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
807,Notodden,1949,831.77,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
811,Siljan,1949,197.76,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
814,Bamble,1949,271.05,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
815,Kragerø,1949,286.75,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
817,Drangedal,1949,986.57,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
819,Nome,1949,361.62,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
821,Bø,1949,237.43,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
822,Sauherad,1949,261.44,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
826,Tinn,1949,1900.86,920,1660.321705,2580.321705,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,1660.32,2075.402132,1798.681847,25,50,25,365,449.6704619,899.3409237,449.6704619,14219.82856,20110.8195,7812.746729,5190237.424,7340449.118,2851652.556,15382339.1,8092.305114
827,Hjartdal,1949,737.59,0,11.88032536,11.88032536,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,11.88,14.8504067,12.87035247,25,50,25,365,3.217588118,6.435176237,3.217588118,101.7490703,143.9016777,55.9036076,37138.41065,52524.11237,20404.81677,110067.3398,149.22564
828,Seljord,1949,657.48,0,10.58999758,10.58999758,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,10.59,13.23749698,11.47249738,25,50,25,365,2.868124346,5.736248691,2.868124346,90.69805545,128.2724482,49.83189024,33104.79024,46819.44359,18188.63994,98112.87377,149.22564
829,Kviteseid,1949,617.65,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
830,Nissedal,1949,784.41,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
831,Fyresdal,1949,1126.02,287.9736072,0,287.9736072,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
833,Tokke,1949,920.74,235.4743424,0,235.4743424,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
834,Vinje,1949,2912.57,744.8742376,2827.393152,3572.26739,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,2827.39,3534.24144,3063.009248,25,50,25,365,765.752312,1531.504624,765.752312,24215.2143,34247.0939,13304.47378,8838553.218,12500189.27,4856132.931,26194875.42,8993.732484
901,Risør,1949,171.43,0,0,0,SENorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
904,Grimstad,1949,254.04,0,0,0,SENorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
906,Arendal,1949,235.13,0,0,0,SENorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
911,Gjerstad,1949,308.84,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
912,Vegårshei,1949,318.6,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
914,Tvedestrand,1949,198.56,0,0,0,SENorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
919,Froland,1949,601.9,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
926,Lillesand,1949,167.62,0,0,0,SENorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
928,Birkenes,1949,621.7,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
929,Åmli,1949,1079.87,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
935,Iveland,1949,242.48,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
937,Evje og Hornnes,1949,519.52,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
938,Bygland,1949,1178.77,301.4641382,127.1111794,428.5753176,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,127.11,158.8889742,137.7037777,25,50,25,365,34.42594442,68.85188883,34.42594442,1088.64395,1539.647393,598.1295358,397355.0416,561971.2985,218317.2806,1177643.621,999.0444452
940,Valle,1949,1160.72,296.847947,125.1647804,422.0127274,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,125.16,156.4559754,135.5951787,25,50,25,365,33.89879468,67.79758936,33.89879468,1071.974011,1516.071432,588.9706345,391270.5141,553366.0727,214974.2816,1159610.868,999.0444452
941,Bykle,1949,1303.51,333.3657277,140.5623603,473.928088,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,140.56,175.7029504,152.2758903,25,50,25,365,38.06897258,76.13794516,38.06897258,1203.846615,1702.576222,661.4249016,439404.0146,621440.3211,241420.0891,1302264.425,999.0444452
1001,Kristiansand,1949,251.81,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1002,Mandal,1949,196.73,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1003,Farsund,1949,219,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1004,Flekkefjord,1949,467.01,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1014,Vennesla,1949,352.1,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1017,Songdalen,1949,197.24,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1018,Søgne,1949,136.34,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1021,Marnardal,1949,366.3,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1026,Åseral,1949,825.31,0,88.99626514,88.99626514,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,89.00,111.2453314,96.41262057,25,50,25,365,24.10315514,48.20631028,24.10315514,762.2086905,1077.976526,418.7774436,278206.172,393461.4321,152853.7669,824521.3711,999.0444452
1027,Audnedal,1949,227.36,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1029,Lindesnes,1949,283.98,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1032,Lyngdal,1949,356.29,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1034,Hægebostad,1949,409.89,0,44.19997228,44.19997228,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,44.20,55.24996534,47.8833033,25,50,25,365,11.97082582,23.94165165,11.97082582,378.5507508,535.3767656,207.9857101,138171.024,195412.5194,75914.78417,409498.3276,999.0444452
1037,Kvinesdal,1949,893.4,0,96.33866459,96.33866459,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,96.34,120.4233307,104.3668866,25,50,25,365,26.09172166,52.18344332,26.09172166,825.0926852,1166.912104,453.3275595,301158.8301,425922.918,165464.5592,892546.3073,999.0444452
1046,Sirdal,1949,1427.5,0,153.9326659,153.9326659,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,153.93,192.4158324,166.7603881,25,50,25,365,41.69009701,83.38019403,41.69009701,1318.356624,1864.525441,724.3397036,481200.1679,680551.7858,264383.9918,1426135.946,999.0444452
1101,Eigersund,1949,346.15,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1102,Sandnes,1949,204.96,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1103,Stavanger,1949,48.46,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1106,Haugesund,1949,60.04,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1111,Sokndal,1949,253.04,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1112,Lund,1949,336.66,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1114,Bjerkreim,1949,535.97,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1119,Hå,1949,122.84,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1120,Klepp,1949,23.74,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1121,Time,1949,90.79,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1122,Gjesdal,1949,518.39,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1124,Sola,1949,30.04,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1127,Randaberg,1949,7.75,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1129,Forsand,1949,699.14,0,75.39088198,75.39088198,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,75.39,94.23860248,81.67345548,25,50,25,365,20.41836387,40.83672774,20.41836387,645.6853593,913.1799065,354.7564696,235675.1561,333310.6659,129486.1114,698471.9334,999.0444452
1130,Strand,1949,168.22,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1133,Hjelmeland,1949,973.64,0,104.991244,104.991244,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,104.99,131.239055,113.7405143,25,50,25,365,28.43512859,56.87025717,28.43512859,899.1977189,1271.717373,494.0428084,328207.1674,464176.8411,180325.6251,972709.6336,999.0444452
1134,Suldal,1949,1641.69,0,177.029575,177.029575,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,177.03,221.2869687,191.7820396,25,50,25,365,47.94550989,95.89101978,47.94550989,1516.170148,2144.289156,833.0236413,553402.1041,782665.542,304053.6291,1640121.275,999.0444452
1135,Sauda,1949,498.83,0,0,0,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1141,Finnøy,1949,63.86,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1142,Rennesøy,1949,25.52,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1144,Kvitsøy,1949,3.13,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1145,Bokn,1949,37.15,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1146,Tysvær,1949,341.25,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1149,Karmøy,1949,166.71,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1151,Utsira,1949,5.14,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1160,Vindafjord,1949,522.79,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1201,Bergen,1949,410.34,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1211,Etne,1949,652.5,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1216,Sveio,1949,200.3,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1219,Bømlo,1949,221,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1221,Stord,1949,129.53,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1222,Fitjar,1949,129.2,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1223,Tysnes,1949,232.68,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1224,Kvinnherad,1949,1052.75,49.75874904,0,49.75874904,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1227,Jondal,1949,191.9,9.070248341,0,9.070248341,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1228,Odda,1949,1578.44,0,1506.855352,1506.855352,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,1506.86,1883.56919,1632.426631,25,50,25,365,408.1066577,816.2133155,408.1066577,12905.46567,18251.94232,7090.601286,4710494.968,6661958.945,2588069.469,13960523.38,8844.506844
1231,Ullensvang,1949,1294.2,61.17100262,1095.947639,1157.118641,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,1095.95,1369.934548,1187.276609,25,50,25,365,296.8191521,593.6383043,296.8191521,9386.245739,13274.77986,5157.049565,3425979.695,4845294.651,1882323.091,10153597.44,7845.462399
1232,Eidfjord,1949,1456.18,1150,1233.11469,2383.11469,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,1233.11,1541.393363,1335.874248,25,50,25,365,333.968562,667.937124,333.968562,10561.01323,14936.23006,5802.497632,3854769.828,5451723.972,2117911.636,11424405.44,7845.462399
1233,Ulvik,1949,675.57,0,572.082635,572.082635,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,572.08,715.1032938,619.7561879,25,50,25,365,154.939047,309.878094,154.939047,4899.60287,6929.410472,2691.97031,1788355.047,2529234.822,982569.163,5300159.033,7845.462399
1234,Granvin,1949,200.24,24.95673065,0,24.95673065,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1235,Voss,1949,1678.5,489.8904429,0,489.8904429,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1238,Kvam,1949,560.4,69.84494535,0,69.84494535,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1241,Fusa,1949,338.58,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1242,Samnanger,1949,251.88,0,0,0,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1243,Os,1949,123.08,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1244,Austevoll,1949,106.36,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1245,Sund,1949,91.68,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1246,Fjell,1949,135.25,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1247,Askøy,1949,88.75,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1251,Vaksdal,1949,710.15,95.09016594,0,95.09016594,WNorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1252,Modalen,1949,375.15,50.23315603,0,50.23315603,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1253,Osterøy,1949,223.66,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1256,Meland,1949,75.77,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1259,Øygarden,1949,60.71,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1260,Radøy,1949,79.22,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1263,Lindås,1949,418.41,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1264,Austrheim,1949,50.14,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1265,Fedje,1949,8.58,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1266,Masfjorden,1949,519.6,0,0,0,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1401,Flora,1949,648.06,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1411,Gulen,1949,557.26,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1412,Solund,1949,216.68,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1413,Hyllestad,1949,238.22,0,0,0,WNorway,coast,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1416,Høyanger,1949,849.26,113.7172067,0,113.7172067,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1417,Vik,1949,770.9,103.2246834,0,103.2246834,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1418,Balestrand,1949,413.5,0,0,0,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1419,Leikanger,1949,178.44,23.89338761,0,23.89338761,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1420,Sogndal,1949,714.47,0,0,0,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1421,Aurland,1949,1412.14,236.1492814,230.9626031,467.1118845,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,230.96,288.7032539,250.2094867,25,50,25,365,62.55237168,125.1047434,62.55237168,1978.079676,2797.558575,1086.808849,721999.0816,1021108.88,396685.23,2139793.191,1515.284031
1422,Lærdal,1949,1278.26,825.9453145,209.0658554,1035.01117,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,209.07,261.3323193,226.4880101,25,50,25,365,56.62200251,113.244005,56.62200251,1790.544936,2532.331938,983.7723454,653548.9017,924301.1575,359076.9061,1936926.965,1515.284031
1424,Årdal,1949,939.95,328.7943945,0,328.7943945,WNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
