knr2017,AAR,ART,prod,nytidutm,beitekom,utmar,totareal,VEKTFE,VEKTCH,ANDAD,ANDCH,NYPROD,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
814.00,1949,sau,477.90,98.00,0.68,271.05,280.53,83,42,0.33,0.66,324.8945291,107.2151946,214.4303892,27.49847245,16.49821534,2948.254075,3537.718736,288928.8993,346696.4361,635625.3354,,2345.048277
815.00,1949,sau,481.70,98.00,1.15,286.75,290.75,83,42,0.33,0.66,556.0275966,183.4891069,366.9782138,27.49847245,16.49821534,5045.67015,6054.485595,494475.6747,593339.5883,1087815.263,,3793.601615
817.00,1949,sau,2338.00,98.00,0.87,986.57,998.27,83,42,0.33,0.66,2030.19866,669.9655577,1339.931115,27.49847245,16.49821534,18423.02943,22106.47208,1805456.884,2166434.264,3971891.148,,4025.959788
819.00,1949,sau,663.10,98.00,0.29,361.62,390.21,83,42,0.33,0.66,191.2788458,63.12201913,126.2440383,27.49847245,16.49821534,1735.759104,2082.801328,170104.3922,204114.5302,374218.9224,,1034.840226
821.00,1949,sau,968.10,98.00,1.18,237.43,261.30,83,42,0.33,0.66,1141.038674,376.5427625,753.085525,27.49847245,16.49821534,10354.35078,12424.56716,1014726.377,1217607.582,2232333.958,,9402.072014
822.00,1949,sau,881.60,98.00,0.53,261.44,286.44,83,42,0.33,0.66,465.7039552,153.6823052,307.3646104,27.49847245,16.49821534,4226.028636,5070.96753,414150.8063,496954.8179,911105.6242,,3484.951133
826.00,1949,sau,1387.00,116.00,1.03,1900.86,1914.48,83,42,0.33,0.66,1422.189057,469.3223888,938.6447775,27.49847245,16.49821534,12905.64878,15485.96367,1497055.258,1796371.785,3293427.043,,1732.598426
827.00,1949,sau,2684.70,116.00,1.17,737.59,749.69,83,42,0.33,0.66,3140.08385,1036.227671,2072.455341,27.49847245,16.49821534,28494.67805,34191.8145,3305382.654,3966250.482,7271633.136,,9858.638452
828.00,1949,sau,3286.10,116.00,1.20,657.48,670.28,83,42,0.33,0.66,3952.01922,1304.166343,2608.332685,27.49847245,16.49821534,35862.58224,43032.83432,4160059.54,4991808.781,9151868.321,,13919.61477
829.00,1949,sau,1825.00,116.00,0.58,617.65,627.14,83,42,0.33,0.66,1066.359178,351.8985288,703.7970576,27.49847245,16.49821534,9676.671999,11611.39541,1122493.952,1346921.868,2469415.82,,3998.082765
830.00,1949,sau,1730.00,116.00,1.04,784.41,788.71,83,42,0.33,0.66,1797.274555,593.1006031,1186.201206,27.49847245,16.49821534,16309.3606,19570.20294,1891885.829,2270143.54,4162029.37,,5305.936143
831.00,1949,sau,2181.20,98.00,1.37,1126.02,1132.62,83,42,0.33,0.66,2980.217845,983.4718888,1966.943778,27.49847245,16.49821534,27043.97464,32451.062,2650309.515,3180204.076,5830513.591,,5177.984042
833.00,1949,sau,3479.90,116.00,1.02,920.74,931.54,83,42,0.33,0.66,3555.386756,1173.27763,2346.555259,27.49847245,16.49821534,32263.34257,38713.97397,3742547.739,4490820.98,8233368.719,,8942.121249
834.00,1949,sau,7959.10,116.00,1.94,2912.57,2929.17,83,42,0.33,0.66,15454.35653,5099.937655,10199.87531,27.49847245,16.49821534,140240.4951,168279.7393,16267897.43,19520449.76,35788347.19,,12287.5492
901.00,1949,sau,0.00,89.00,0.57,171.43,175.25,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
904.00,1949,sau,796.10,89.00,0.57,254.04,273.53,83,42,0.33,0.66,450.2153648,148.5710704,297.1421408,27.49847245,16.49821534,4085.477486,4902.315025,363607.4963,436306.0372,799913.5335,,3148.77001
906.00,1949,sau,483.60,89.00,1.00,235.13,253.79,83,42,0.33,0.66,483.6,159.588,319.176,27.49847245,16.49821534,4388.426221,5265.834379,390569.9337,468659.2597,859229.1934,,3654.272927
911.00,1949,sau,518.70,134.00,1.60,308.84,314.64,83,42,0.33,0.66,828.0451806,273.2549096,546.5098192,27.49847245,16.49821534,7514.092604,9016.436682,1006888.409,1208202.515,2215090.924,,7172.292851
912.00,1949,sau,940.50,134.00,1.06,318.60,321.70,83,42,0.33,0.66,1000.044643,330.014732,660.0294641,27.49847245,16.49821534,9074.901017,10889.30823,1216036.736,1459167.303,2675204.039,,8396.748396
914.00,1949,sau,513.00,89.00,0.32,198.56,204.47,83,42,0.33,0.66,165.9374999,54.75937495,109.5187499,27.49847245,16.49821534,1505.799163,1806.863919,134016.1256,160810.8888,294827.0144,,1484.825818
919.00,1949,sau,1720.50,134.00,0.61,601.90,608.80,83,42,0.33,0.66,1046.399594,345.311866,690.6237319,27.49847245,16.49821534,9495.548833,11394.05905,1272403.544,1526803.912,2799207.456,,4650.6188
926.00,1949,sau,339.20,89.00,0.83,167.62,174.46,83,42,0.33,0.66,281.1076922,92.76553841,185.5310768,27.49847245,16.49821534,2550.910602,3060.931657,227031.0436,272422.9175,499453.9611,,2979.679997
928.00,1949,sau,1176.10,134.00,1.34,621.70,632.70,83,42,0.33,0.66,1581.394503,521.8601859,1043.720372,27.49847245,16.49821534,14350.35794,17219.52344,1922947.964,2307416.142,4230364.106,,6804.510384
929.00,1949,sau,2935.50,129.33,1.05,1079.87,1088.77,83,42,0.33,0.66,3070.57978,1013.291327,2026.582655,27.49847245,16.49821534,27863.96365,33434.99704,3603739.299,4324259.617,7927998.916,,7341.623451
935.00,1949,sau,915.80,127.00,2.68,242.48,246.18,83,42,0.33,0.66,2453.560428,809.6749412,1619.349882,27.49847245,16.49821534,22264.82406,26716.38307,2827632.656,3392980.649,6220613.305,,25654.12943
937.00,1949,sau,1432.60,127.00,0.52,519.52,529.42,83,42,0.33,0.66,748.6226665,247.0454799,494.0909599,27.49847245,16.49821534,6793.373324,8151.619052,862758.4121,1035255.62,1898014.032,,3653.399353
938.00,1949,sau,3502.70,127.00,1.81,1178.77,1186.27,83,42,0.33,0.66,6324.860389,2087.203928,4174.407857,27.49847245,16.49821534,57394.91972,68870.27973,7289154.805,8746525.525,16035680.33,,13603.73977
940.00,1949,sau,5501.50,127.00,1.68,1160.72,1169.82,83,42,0.33,0.66,9264.437728,3057.26445,6114.528901,27.49847245,16.49821534,84070.10226,100878.8145,10676902.99,12811609.44,23488512.43,,20236.15724
941.00,1949,sau,2064.40,127.00,2.74,1303.51,1305.41,83,42,0.33,0.66,5657.881018,1867.100736,3734.201472,27.49847245,16.49821534,51342.41815,61607.66,6520487.105,7824172.82,14344659.92,,11004.64126
1001.00,1949,sau,392.40,132.00,0.09,251.81,260.07,83,42,0.33,0.66,36.69928063,12.11076261,24.22152522,27.49847245,16.49821534,333.0274719,399.6119388,43959.6263,52748.77593,96708.40222,,384.0530647
1002.00,1949,sau,1179.00,127.00,0.77,196.73,208.41,83,42,0.33,0.66,903.1314905,298.0333919,596.0667837,27.49847245,16.49821534,8195.463015,9834.038153,1040823.803,1248922.845,2289746.648,,11639.03141
1003.00,1949,sau,3505.50,132.00,0.98,219.00,250.88,83,42,0.33,0.66,3418.458673,1128.091362,2256.182724,27.49847245,16.49821534,31020.78924,37222.98843,4094744.18,4913434.473,9008178.653,,41133.23586
1004.00,1949,sau,4941.90,128.25,0.79,467.01,479.90,83,42,0.33,0.66,3890.635257,1283.909635,2567.819269,27.49847245,16.49821534,35305.55372,42364.43525,4527937.264,5433238.821,9961176.085,,21329.68477
1014.00,1949,sau,593.80,117.00,1.70,352.10,364.56,83,42,0.33,0.66,1011.472882,333.7860509,667.5721019,27.49847245,16.49821534,9178.606526,11013.74829,1073896.964,1288608.55,2362505.514,,6709.75721
1017.00,1949,sau,502.60,117.00,0.35,197.24,206.90,83,42,0.33,0.66,173.4210861,57.22895841,114.4579168,27.49847245,16.49821534,1573.708936,1888.351359,184123.9455,220937.109,405061.0545,,2053.645582
1018.00,1949,sau,725.80,132.00,0.27,136.34,141.54,83,42,0.33,0.66,198.311512,65.44279895,130.8855979,27.49847245,16.49821534,1799.577004,2159.378779,237544.1645,285037.9988,522582.1633,,3832.933573
1021.00,1949,sau,639.40,117.00,0.95,366.30,380.40,83,42,0.33,0.66,604.6919178,199.5483329,399.0966658,27.49847245,16.49821534,5487.274334,6584.382733,642011.0971,770372.7797,1412383.877,,3855.81184
1026.00,1949,sau,3361.10,145.00,2.82,825.31,833.51,83,42,0.33,0.66,9473.638759,3126.300791,6252.601581,27.49847245,16.49821534,85968.49616,103156.7673,12465431.94,14957731.26,27423163.2,,33227.71226
1027.00,1949,sau,618.50,117.00,0.73,227.36,238.56,83,42,0.33,0.66,453.6142526,149.6927034,299.3854067,27.49847245,16.49821534,4116.320679,4939.324909,481609.5195,577901.0144,1059510.534,,4660.056887
1029.00,1949,sau,1281.60,127.00,0.78,283.98,298.28,83,42,0.33,0.66,998.4167682,329.4775335,658.955067,27.49847245,16.49821534,9060.128878,10871.58259,1150636.367,1380690.989,2531327.357,,8913.752225
1032.00,1949,sau,1972.20,122.00,0.99,356.29,373.30,83,42,0.33,0.66,1945.740202,642.0942665,1284.188533,27.49847245,16.49821534,17656.6115,21186.81895,2154106.603,2584791.912,4738898.515,,13300.67786
1034.00,1949,sau,2709.40,131.00,0.94,409.89,424.59,83,42,0.33,0.66,2542.145251,838.9079328,1677.815866,27.49847245,16.49821534,23068.68668,27680.96745,3021997.955,3626206.736,6648204.691,,16219.48496
1037.00,1949,sau,5757.00,131.33,1.15,893.40,916.17,83,42,0.33,0.66,6610.919138,2181.603315,4363.206631,27.49847245,16.49821534,59990.75867,71985.12256,7878786.305,9454046.096,17332832.4,,19400.9765
1046.00,1949,sau,8840.70,135.67,3.20,1427.50,1439.60,83,42,0.33,0.66,28261.6515,9326.344995,18652.68999,27.49847245,16.49821534,256460.2409,307736.0961,34793106.02,41749530.37,76542636.39,,53620.06052
1101.00,1949,sau,25540.80,156.00,0.74,346.15,393.52,83,42,0.33,0.66,18832.3658,6214.680714,12429.36143,27.49847245,16.49821534,170894.2264,205062.2814,26659499.32,31989715.89,58649215.21,,169432.9488
1102.00,1949,sau,14146.50,159.00,0.85,204.96,283.67,83,42,0.33,0.66,12075.17668,3984.808306,7969.616612,27.49847245,16.49821534,109576.1414,131484.451,17422606.49,20906027.71,38328634.2,,187005.4362
1103.00,1949,sau,1769.90,163.00,1.78,48.46,66.35,83,42,0.33,0.66,3157.807194,1042.076374,2084.152748,27.49847245,16.49821534,28655.50847,34384.80084,4670847.88,5604722.537,10275570.42,,212042.3115
1106.00,1949,sau,3286.10,147.00,1.48,60.04,67.54,83,42,0.33,0.66,4873.904235,1608.388397,3216.776795,27.49847245,16.49821534,44228.22404,53071.07626,6501548.933,7801448.21,14302997.14,,238224.4694
1111.00,1949,sau,11435.20,165.00,1.45,253.04,266.33,83,42,0.33,0.66,16544.08667,5459.548601,10919.0972,27.49847245,16.49821534,150129.2468,180145.6169,24771325.72,29724026.8,54495352.52,,215362.6008
1112.00,1949,sau,5665.80,165.00,1.17,336.66,357.34,83,42,0.33,0.66,6652.068888,2195.182733,4390.365466,27.49847245,16.49821534,60364.17191,72433.19488,9960088.365,11951477.15,21911565.52,,65085.14679
1114.00,1949,sau,28488.60,165.00,0.99,535.97,586.37,83,42,0.33,0.66,28079.44365,9266.216405,18532.43281,27.49847245,16.49821534,254806.7965,305752.0672,42043121.42,50449091.09,92492212.52,,172569.7567
1119.00,1949,sau,18986.70,171.00,0.47,122.84,247.60,83,42,0.33,0.66,8898.285785,2936.434309,5872.868618,27.49847245,16.49821534,80747.45795,96891.85111,13807815.31,16568506.54,30376321.85,,247283.636
1120.00,1949,sau,3801.00,171.00,0.50,23.74,105.52,83,42,0.33,0.66,1894.567118,625.2071489,1250.414298,27.49847245,16.49821534,17192.24156,20629.60435,2939873.307,3527662.343,6467535.65,,272431.9987
1121.00,1949,sau,21696.10,171.00,0.82,90.79,169.30,83,42,0.33,0.66,17816.93029,5879.586995,11759.17399,27.49847245,16.49821534,161679.661,194005.3847,27647222.03,33174920.78,60822142.81,,669921.1676
1122.00,1949,sau,23200.90,168.00,0.89,518.39,561.30,83,42,0.33,0.66,20683.46386,6825.543075,13651.08615,27.49847245,16.49821534,187692.0082,225218.5589,31532257.38,37836717.9,69368975.27,,133816.191
1124.00,1949,sau,1395.60,171.00,0.26,30.04,68.38,83,42,0.33,0.66,367.9674017,121.4292426,242.8584852,27.49847245,16.49821534,3339.118682,4006.731585,570989.2946,685151.101,1256140.396,,41815.59239
1127.00,1949,sau,107.40,171.00,0.00,7.75,23.81,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
1129.00,1949,sau,9667.20,165.00,1.31,699.14,711.74,83,42,0.33,0.66,12709.90883,4194.269913,8388.539827,27.49847245,16.49821534,115336.0157,138395.9364,19030442.58,22835329.51,41865772.1,,59881.81494
1130.00,1949,sau,4531.50,165.00,0.50,168.22,192.73,83,42,0.33,0.66,2279.399096,752.2017015,1504.403403,27.49847245,16.49821534,20684.39777,24819.9713,3412925.631,4095295.264,7508220.896,,44633.34262
1133.00,1949,sau,13292.40,165.00,0.97,973.64,1008.44,83,42,0.33,0.66,12836.76606,4236.132801,8472.265602,27.49847245,16.49821534,116487.1811,139777.2623,19220384.89,23063248.28,42283633.17,,43428.40595
1134.00,1949,sau,16646.90,160.50,1.10,1641.69,1673.19,83,42,0.33,0.66,18373.53493,6063.266527,12126.53305,27.49847245,16.49821534,166730.5675,200066.1536,26760256.09,32110617.66,58870873.75,,35859.92102
1135.00,1949,sau,2916.50,165.00,2.08,498.83,507.30,83,42,0.33,0.66,6054.850735,1998.100743,3996.201485,27.49847245,16.49821534,54944.71822,65930.19264,9065878.507,10878481.79,19944360.29,,39982.27912
1141.00,1949,sau,6130.40,148.33,0.24,63.86,104.46,83,42,0.33,0.66,1482.021153,489.0669806,978.1339611,27.49847245,16.49821534,13448.59489,16137.46472,1994874.909,2393723.933,4388598.842,,68722.18669
1142.00,1949,sau,5065.40,149.00,2.88,25.52,64.92,83,42,0.33,0.66,14604.5323,4819.495659,9638.991319,27.49847245,16.49821534,132528.7686,159026.1544,19746786.52,23694897.01,43441683.53,,1702260.326
1144.00,1949,sau,781.90,149.00,0.96,3.13,5.73,83,42,0.33,0.66,751.3429883,247.9431861,495.8863723,27.49847245,16.49821534,6818.058873,8181.240153,1015890.772,1219004.783,2234895.555,,714024.139
1145.00,1949,sau,3095.10,147.00,1.28,37.15,44.95,83,42,0.33,0.66,3966.959155,1309.096521,2618.193043,27.49847245,16.49821534,35998.15462,43195.51261,5291728.73,6349740.354,11641469.08,,313363.9054
1146.00,1949,sau,8272.60,148.00,0.47,341.25,392.75,83,42,0.33,0.66,3862.864619,1274.745324,2549.490648,27.49847245,16.49821534,35053.54918,42062.04572,5187925.278,6225182.767,11413108.04,,33445.00526
1149.00,1949,sau,10277.10,147.00,0.58,166.71,217.41,83,42,0.33,0.66,6007.161613,1982.363332,3964.726664,27.49847245,16.49821534,54511.96347,65410.91426,8013258.631,9615404.397,17628663.03,,105744.4846
1151.00,1949,sau,369.60,147.00,1.49,5.14,6.14,83,42,0.33,0.66,551.682353,182.0551765,364.110353,27.49847245,16.49821534,5006.239255,6007.17101,735917.1705,883054.1385,1618971.309,,314974.9628
1160.00,1949,sau,21290.50,143.60,0.56,505.29,610.19,83,42,0.33,0.66,11984.87653,3955.009256,7910.018512,27.49847245,16.49821534,108756.7131,130501.1887,15617464,18739970.7,34357434.7,,67995.47725
1201.00,1949,sau,8395.20,132.00,1.11,410.34,444.68,83,42,0.33,0.66,9308.329416,3071.748707,6143.497414,27.49847245,16.49821534,84468.3972,101356.7433,11149828.43,13379090.11,24528918.54,,59777.05937
1211.00,1949,sau,10691.30,134.00,1.07,652.50,678.00,83,42,0.33,0.66,11418.00175,3767.940578,7535.881156,27.49847245,16.49821534,103612.6102,124328.5901,13884089.76,16660031.07,30544120.83,,46810.91316
1216.00,1949,sau,6284.30,132.00,0.68,200.30,224.00,83,42,0.33,0.66,4288.077211,1415.06548,2830.130959,27.49847245,16.49821534,38912.13911,46692.11,5136402.362,6163358.52,11299760.88,,56414.18314
1219.00,1949,sau,7932.50,132.00,0.76,221.00,234.40,83,42,0.33,0.66,6048.175565,1995.897936,3991.795873,27.49847245,16.49821534,54884.14441,65857.50789,7244707.063,8693191.042,15937898.1,,72117.18599
1221.00,1949,sau,2591.60,132.00,1.06,129.53,137.84,83,42,0.33,0.66,2746.370181,906.3021597,1812.604319,27.49847245,16.49821534,24921.92497,29904.73638,3289694.096,3947425.203,7237119.299,,55872.14776
1222.00,1949,sau,4476.40,132.00,0.86,129.20,137.10,83,42,0.33,0.66,3853.55968,1271.674694,2543.349389,27.49847245,16.49821534,34969.11155,41960.7259,4615922.724,5538815.818,10154738.54,,78597.04754
1223.00,1949,sau,4691.10,132.00,1.07,232.68,245.08,83,42,0.33,0.66,5035.973924,1661.871395,3323.74279,27.49847245,16.49821534,45698.92477,54835.82427,6032258.069,7238328.804,13270586.87,,57033.63793
1224.00,1949,sau,12360.50,133.50,0.93,1052.75,1093.30,83,42,0.33,0.66,11452.92984,3779.466848,7558.933696,27.49847245,16.49821534,103929.565,124708.9158,13874596.93,16648640.26,30523237.19,,28993.81353
1227.00,1949,sau,4049.90,134.00,0.97,191.90,196.90,83,42,0.33,0.66,3921.844653,1294.208735,2588.417471,27.49847245,16.49821534,35588.76325,42704.26882,4768894.276,5722372.021,10491266.3,,54670.48618
1228.00,1949,sau,4114.50,134.00,3.64,1578.44,1583.65,83,42,0.33,0.66,14991.96216,4947.347513,9894.695025,27.49847245,16.49821534,136044.4993,163244.8092,18229962.9,21874804.44,40104767.34,,25407.85037
1231.00,1949,sau,10052.90,134.00,1.16,1294.20,1307.80,83,42,0.33,0.66,11682.14571,3855.108083,7710.216166,27.49847245,16.49821534,106009.5834,127204.8066,14205284.18,17045444.09,31250728.26,,24146.75341
1232.00,1949,sau,3061.90,134.00,2.41,1456.18,1459.28,83,42,0.33,0.66,7378.46205,2434.892476,4869.784953,27.49847245,16.49821534,66955.82368,80342.7608,8972080.374,10765929.95,19738010.32,,13554.65006
1233.00,1949,sau,3116.00,134.00,0.98,675.57,681.77,83,42,0.33,0.66,3062.476474,1010.617236,2021.234473,27.49847245,16.49821534,27790.43024,33346.76158,3723917.651,4468466.052,8192383.704,,12126.62449
1234.00,1949,sau,4516.30,134.00,1.10,200.24,205.04,83,42,0.33,0.66,4947.116889,1632.548573,3265.097147,27.49847245,16.49821534,44892.59197,53868.27582,6015607.324,7218348.96,13233956.28,,66090.47285
1235.00,1949,sau,28552.30,134.00,1.05,1678.50,1739.31,83,42,0.33,0.66,30057.94766,9919.122729,19838.24546,27.49847245,16.49821534,272760.7231,327295.6455,36549936.9,43857616.5,80407553.39,,47904.41072
1238.00,1949,sau,7697.90,134.00,1.13,560.40,583.76,83,42,0.33,0.66,8732.992304,2881.88746,5763.774921,27.49847245,16.49821534,79247.50293,95091.9998,10619165.39,12742327.97,23361493.37,,41687.17588
1241.00,1949,sau,6405.90,133.33,0.96,338.58,354.98,83,42,0.33,0.66,6177.291571,2038.506218,4077.012437,27.49847245,16.49821534,56055.80708,67263.42911,7474107.611,8968457.215,16442564.83,,48563.30801
1242.00,1949,sau,3212.90,134.00,2.32,251.88,255.68,83,42,0.33,0.66,7465.267648,2463.538324,4927.076648,27.49847245,16.49821534,67743.54073,81287.97152,9077634.457,10892588.18,19970222.64,,79284.66984
1243.00,1949,sau,2345.60,132.00,0.48,123.08,133.27,83,42,0.33,0.66,1115.266415,368.0379169,736.0758338,27.49847245,16.49821534,10120.48052,12143.93761,1335903.428,1602999.765,2938903.193,,23877.99149
1244.00,1949,sau,3608.10,132.00,1.02,106.36,111.76,83,42,0.33,0.66,3680.510263,1214.568387,2429.136773,27.49847245,16.49821534,33398.77532,40076.42157,4408638.342,5290087.647,9698725.989,,91187.72085
1245.00,1949,sau,3225.30,132.00,0.50,91.68,94.33,83,42,0.33,0.66,1618.160193,533.9928636,1067.985727,27.49847245,16.49821534,14683.98805,17619.85851,1938286.422,2325821.323,4264107.745,,46510.77384
1246.00,1949,sau,10867.10,132.00,0.41,135.25,141.25,83,42,0.33,0.66,4436.361811,1463.999398,2927.998796,27.49847245,16.49821534,40257.74711,48306.75464,5314022.618,6376491.612,11690514.23,,86436.33442
1247.00,1949,sau,2424.40,132.00,0.33,88.75,93.12,83,42,0.33,0.66,809.0360239,266.9818879,533.9637758,27.49847245,16.49821534,7341.594089,8809.449356,969090.4197,1162847.315,2131937.735,,24021.83363
1251.00,1949,sau,3573.00,134.00,1.69,710.15,717.37,83,42,0.33,0.66,6048.389703,1995.968602,3991.937204,27.49847245,16.49821534,54886.08761,65859.83961,7354735.74,8825218.507,16179954.25,,22783.85446
1252.00,1949,sau,1719.50,134.00,10.19,375.15,377.15,83,42,0.33,0.66,17521.25038,5782.012626,11564.02525,27.49847245,16.49821534,158996.5149,190785.7788,21305533,25565294.36,46870827.35,,124938.8974
1253.00,1949,sau,3262.30,132.00,0.65,223.66,247.86,83,42,0.33,0.66,2128.494244,702.4031007,1404.806201,27.49847245,16.49821534,19315.01231,23176.79522,2549581.625,3059336.969,5608918.594,,25077.87979
1256.00,1949,sau,1141.00,132.00,0.27,75.77,85.87,83,42,0.33,0.66,304.4964759,100.483837,200.9676741,27.49847245,16.49821534,2763.152024,3315.607963,364736.0672,437660.2511,802396.3183,,10589.89466
1259.00,1949,sau,1011.80,132.00,0.42,60.71,64.21,83,42,0.33,0.66,422.7416393,139.504741,279.0094819,27.49847245,16.49821534,3836.167276,4603.158514,506374.0804,607616.9239,1113991.004,,18349.38238
1260.00,1949,sau,4357.70,132.00,0.52,79.22,105.72,83,42,0.33,0.66,2263.841757,747.0677799,1494.13556,27.49847245,16.49821534,20543.22276,24650.57021,2711705.405,3253875.268,5965580.672,,75303.97213
1263.00,1949,sau,18281.80,132.00,0.73,418.41,453.83,83,42,0.33,0.66,13260.81208,4376.067986,8752.135971,27.49847245,16.49821534,120335.1849,144394.6239,15884244.41,19060090.36,34944334.77,,83516.96845
1264.00,1949,sau,3266.10,132.00,0.91,50.14,55.38,83,42,0.33,0.66,2967.302589,979.2098543,1958.419709,27.49847245,16.49821534,26926.7752,32310.43008,3554334.327,4264976.77,7819311.097,,155949.5632
1265.00,1949,sau,434.20,132.00,1.03,8.58,8.88,83,42,0.33,0.66,445.5664919,147.0369423,294.0738847,27.49847245,16.49821534,4043.291308,4851.694275,533714.4527,640423.6443,1174138.097,,136845.932
1266.00,1949,sau,5265.90,132.00,1.32,519.60,527.50,83,42,0.33,0.66,6976.213867,2302.150576,4604.301152,27.49847245,16.49821534,63305.6242,75962.75189,8356342.394,10027083.25,18383425.64,,35379.95697
