knr2017,AAR,ART,prod,nytidutm,utmar,totareal,VEKTFE,VEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
1523.00,1989,kyr,93.00,28.00,121.41,127.11,514,,1,,,,107.9499236,0,10039.34289,,281101.601,,,,2315.308467
1524.00,1989,kyr,541.00,28.00,888.06,901.06,514,,1,,,,107.9499236,0,58400.90866,,1635225.442,,,,1841.345678
1525.00,1989,kyr,592.00,28.00,830.74,846.84,514,,1,,,,107.9499236,0,63906.35476,,1789377.933,,,,2153.956633
1526.00,1989,kyr,103.00,28.00,241.52,246.22,514,,1,,,,107.9499236,0,11118.84213,,311327.5796,,,,1289.034364
1528.00,1989,kyr,132.00,28.00,313.58,328.88,514,,1,,,,107.9499236,0,14249.38991,,398982.9176,,,,1272.348101
1529.00,1989,kyr,62.00,28.00,105.32,111.02,514,,1,,,,107.9499236,0,6692.895262,,187401.0673,,,,1779.349291
1531.00,1989,kyr,5.00,28.00,55.44,57.50,514,,1,,,,107.9499236,0,539.7496179,,15112.9893,,,,272.6008171
1532.00,1989,kyr,41.00,28.00,27.96,39.22,514,,1,,,,107.9499236,0,4425.946867,,123926.5123,,,,4432.278694
1534.00,1989,kyr,21.00,28.00,229.29,249.98,514,,1,,,,107.9499236,0,2266.948395,,63474.55507,,,,276.8308913
1535.00,1989,kyr,110.00,28.00,328.58,349.38,514,,1,,,,107.9499236,0,11874.49159,,332485.7646,,,,1011.8868
1539.00,1989,kyr,382.00,28.00,1405.24,1442.95,514,,1,,,,107.9499236,0,41236.87081,,1154632.383,,,,821.6620525
1543.00,1989,kyr,128.00,28.00,966.35,989.45,514,,1,,,,107.9499236,0,13817.59022,,386892.5261,,,,400.3648017
1545.00,1989,kyr,58.00,28.00,88.43,93.53,514,,1,,,,107.9499236,0,6261.095568,,175310.6759,,,,1982.479655
1546.00,1989,kyr,1.00,28.00,15.48,19.58,514,,1,,,,107.9499236,0,107.9499236,,3022.59786,,,,195.2582597
1547.00,1989,kyr,40.00,28.00,49.14,58.44,514,,1,,,,107.9499236,0,4317.996943,,120903.9144,,,,2460.397119
1548.00,1989,kyr,71.00,28.00,300.82,359.82,514,,1,,,,107.9499236,0,7664.444575,,214604.4481,,,,713.3982052
1551.00,1989,kyr,46.00,28.00,126.35,146.05,514,,1,,,,107.9499236,0,4965.696485,,139039.5016,,,,1100.431354
1554.00,1989,kyr,44.00,28.00,150.35,171.95,514,,1,,,,107.9499236,0,4749.796638,,132994.3059,,,,884.5647214
1557.00,1989,kyr,305.00,28.00,346.40,372.00,514,,1,,,,107.9499236,0,32924.72669,,921892.3474,,,,2661.352042
1560.00,1989,kyr,41.00,28.00,303.77,322.57,514,,1,,,,107.9499236,0,4425.946867,,123926.5123,,,,407.9616561
1563.00,1989,kyr,335.00,28.00,1627.59,1651.60,514,,1,,,,107.9499236,0,36163.2244,,1012570.283,,,,622.128597
1566.00,1989,kyr,84.00,28.00,1279.02,1315.67,514,,1,,,,107.9499236,0,9067.793581,,253898.2203,,,,198.5099688
1567.00,1989,kyr,62.00,28.00,595.48,621.07,514,,1,,,,107.9499236,0,6692.895262,,187401.0673,,,,314.7058967
1571.00,1989,kyr,19.00,28.00,279.65,295.65,514,,1,,,,107.9499236,0,2051.048548,,57429.35935,,,,205.3615568
1573.00,1989,kyr,156.00,28.00,250.90,265.40,514,,1,,,,107.9499236,0,16840.18808,,471525.2662,,,,1879.335457
1576.00,1989,kyr,154.00,28.00,600.93,624.33,514,,1,,,,107.9499236,0,16624.28823,,465480.0705,,,,774.5994883
1601.00,1989,kyr,102.00,28.00,252.63,321.35,514,,1,,,,107.9499236,0,11010.89221,,308304.9818,,,,1220.381514
1612.00,1989,kyr,55.00,28.00,605.56,625.87,514,,1,,,,107.9499236,0,5937.245797,,166242.8823,,,,274.5275156
1613.00,1989,kyr,96.00,28.00,477.30,490.70,514,,1,,,,107.9499236,0,10363.19266,,290169.3946,,,,607.9392302
1617.00,1989,kyr,115.00,28.00,630.32,646.62,514,,1,,,,107.9499236,0,12414.24121,,347598.7539,,,,551.4639452
1620.00,1989,kyr,21.00,28.00,213.79,220.89,514,,1,,,,107.9499236,0,2266.948395,,63474.55507,,,,296.9014223
1621.00,1989,kyr,87.00,28.00,27.20,70.49,514,,1,,,,107.9499236,0,9391.643352,,262966.0139,,,,9667.868156
1622.00,1989,kyr,43.00,28.00,278.10,296.30,514,,1,,,,107.9499236,0,4641.846714,,129971.708,,,,467.3560158
1624.00,1989,kyr,184.00,28.00,529.90,586.50,514,,1,,,,107.9499236,0,19862.78594,,556158.0063,,,,1049.552758
1627.00,1989,kyr,62.00,28.00,319.01,353.56,514,,1,,,,107.9499236,0,6692.895262,,187401.0673,,,,587.4457457
1630.00,1989,kyr,43.00,28.00,868.37,897.97,514,,1,,,,107.9499236,0,4641.846714,,129971.708,,,,149.67319
1632.00,1989,kyr,157.00,28.00,345.73,356.03,514,,1,,,,107.9499236,0,16948.138,,474547.8641,,,,1372.59672
1633.00,1989,kyr,68.00,28.00,361.30,369.60,514,,1,,,,107.9499236,0,7340.594804,,205536.6545,,,,568.8808594
1634.00,1989,kyr,1439.00,28.00,2141.14,2203.15,514,,1,,,,107.9499236,0,155339.94,,4349518.321,,,,2031.403047
1635.00,1989,kyr,452.00,28.00,886.73,921.23,514,,1,,,,107.9499236,0,48793.36546,,1366214.233,,,,1540.733067
1636.00,1989,kyr,324.00,28.00,581.08,613.18,514,,1,,,,107.9499236,0,34975.77524,,979321.7068,,,,1685.347468
1638.00,1989,kyr,96.00,28.00,516.77,562.41,514,,1,,,,107.9499236,0,10363.19266,,290169.3946,,,,561.5058819
1640.00,1989,kyr,635.00,28.00,1732.98,1757.28,514,,1,,,,107.9499236,0,68548.20148,,1919349.641,,,,1107.542869
1644.00,1989,kyr,441.00,28.00,1152.28,1171.18,514,,1,,,,107.9499236,0,47605.9163,,1332965.656,,,,1156.807075
1648.00,1989,kyr,889.00,28.00,1756.71,1809.41,514,,1,,,,107.9499236,0,95967.48207,,2687089.498,,,,1529.614733
1653.00,1989,kyr,184.00,28.00,582.46,654.86,514,,1,,,,107.9499236,0,19862.78594,,556158.0063,,,,954.8432619
1657.00,1989,kyr,114.00,28.00,180.33,212.93,514,,1,,,,107.9499236,0,12306.29129,,344576.1561,,,,1910.808829
1662.00,1989,kyr,37.00,28.00,164.14,174.04,514,,1,,,,107.9499236,0,3994.147173,,111836.1208,,,,681.3459293
1663.00,1989,kyr,35.00,28.00,150.27,165.42,514,,1,,,,107.9499236,0,3778.247325,,105790.9251,,,,704.005624
1664.00,1989,kyr,264.00,28.00,1108.78,1143.78,514,,1,,,,107.9499236,0,28498.77983,,797965.8351,,,,719.6791385
1665.00,1989,kyr,113.00,28.00,1206.28,1214.68,514,,1,,,,107.9499236,0,12198.34137,,341553.5582,,,,283.1461669
1702.00,1989,kyr,86.00,28.00,1260.49,1423.66,514,,1,,,,107.9499236,0,9283.693428,,259943.416,,,,206.2241001
1703.00,1989,kyr,121.00,28.00,729.65,749.95,514,,1,,,,107.9499236,0,13061.94075,,365734.3411,,,,501.2462703
1711.00,1989,kyr,43.00,28.00,1181.45,1191.95,514,,1,,,,107.9499236,0,4641.846714,,129971.708,,,,110.0103331
1714.00,1989,kyr,104.00,28.00,810.57,900.31,514,,1,,,,107.9499236,0,11226.79205,,314350.1775,,,,387.8137329
1717.00,1989,kyr,48.00,28.00,50.22,73.92,514,,1,,,,107.9499236,0,5181.596332,,145084.6973,,,,2888.982423
1718.00,1989,kyr,20.00,28.00,376.23,398.83,514,,1,,,,107.9499236,0,2158.998472,,60451.95721,,,,160.6781947
1719.00,1989,kyr,257.00,28.00,486.82,621.11,514,,1,,,,107.9499236,0,27743.13036,,776807.6501,,,,1595.677355
1721.00,1989,kyr,134.00,28.00,1391.70,1478.88,514,,1,,,,107.9499236,0,14465.28976,,405028.1133,,,,291.0311944
1724.00,1989,kyr,105.00,28.00,548.56,559.96,514,,1,,,,107.9499236,0,11334.74198,,317372.7753,,,,578.556175
1725.00,1989,kyr,70.00,28.00,708.46,736.96,514,,1,,,,107.9499236,0,7556.494651,,211581.8502,,,,298.6503828
1736.00,1989,kyr,28.00,28.00,2095.90,2132.70,514,,1,,,,107.9499236,0,3022.59786,,84632.74009,,,,40.38014223
1738.00,1989,kyr,253.00,28.00,2627.35,2642.95,514,,1,,,,107.9499236,0,27311.33067,,764717.2587,,,,291.0602922
1739.00,1989,kyr,120.00,28.00,1330.60,1335.50,514,,1,,,,107.9499236,0,12953.99083,,362711.7432,,,,272.5926223
1740.00,1989,kyr,20.00,28.00,1348.56,1355.46,514,,1,,,,107.9499236,0,2158.998472,,60451.95721,,,,44.82704307
1742.00,1989,kyr,91.00,28.00,1081.09,1102.09,514,,1,,,,107.9499236,0,9823.443046,,275056.4053,,,,254.4250759
1743.00,1989,kyr,33.00,28.00,685.22,703.82,514,,1,,,,107.9499236,0,3562.347478,,99745.72939,,,,145.5674519
1744.00,1989,kyr,49.00,28.00,646.34,690.94,514,,1,,,,107.9499236,0,5289.546256,,148107.2952,,,,229.1476547
1748.00,1989,kyr,5.00,28.00,463.61,473.71,514,,1,,,,107.9499236,0,539.7496179,,15112.9893,,,,32.59849723
1749.00,1989,kyr,83.00,28.00,423.84,433.34,514,,1,,,,107.9499236,0,8959.843658,,250875.6224,,,,591.9111514
1750.00,1989,kyr,501.00,28.00,287.23,302.73,514,,1,,,,107.9499236,0,54082.91172,,1514321.528,,,,5272.156558
1751.00,1989,kyr,206.00,28.00,971.20,1011.80,514,,1,,,,107.9499236,0,22237.68426,,622655.1592,,,,641.1193979
1755.00,1989,kyr,395.00,28.00,96.87,106.67,514,,1,,,,107.9499236,0,42640.21982,,1193926.155,,,,12325.03515
1756.00,1989,kyr,473.00,28.00,287.79,349.49,514,,1,,,,107.9499236,0,51060.31386,,1429688.788,,,,4967.819549
1804.00,1989,kyr,316.00,28.00,1284.88,1313.03,514,,1,,,,107.9499236,0,34112.17585,,955140.9239,,,,743.3697496
1805.00,1989,kyr,129.00,28.00,1926.13,1931.70,514,,1,,,,107.9499236,0,13925.54014,,389915.124,,,,202.4344795
1811.00,1989,kyr,104.00,28.00,1195.58,1207.98,514,,1,,,,107.9499236,0,11226.79205,,314350.1775,,,,262.9269288
1812.00,1989,kyr,120.00,28.00,159.22,189.02,514,,1,,,,107.9499236,0,12953.99083,,362711.7432,,,,2278.053908
1813.00,1989,kyr,305.00,28.00,972.13,1002.10,514,,1,,,,107.9499236,0,32924.72669,,921892.3474,,,,948.3220839
1815.00,1989,kyr,185.00,28.00,140.36,155.96,514,,1,,,,107.9499236,0,19970.73586,,559180.6042,,,,3983.902851
1816.00,1989,kyr,15.00,28.00,509.29,516.49,514,,1,,,,107.9499236,0,1619.248854,,45338.96791,,,,89.02387227
1818.00,1989,kyr,2.00,28.00,56.15,61.35,514,,1,,,,107.9499236,0,215.8998472,,6045.195721,,,,107.6615444
1820.00,1989,kyr,137.00,28.00,188.16,212.50,514,,1,,,,107.9499236,0,14789.13953,,414095.9069,,,,2200.764811
1822.00,1989,kyr,222.00,28.00,417.40,438.20,514,,1,,,,107.9499236,0,23964.88304,,671016.725,,,,1607.610745
1824.00,1989,kyr,207.00,28.00,1791.16,1821.80,514,,1,,,,107.9499236,0,22345.63418,,625677.7571,,,,349.3142752
1825.00,1989,kyr,59.00,28.00,1896.23,1904.23,514,,1,,,,107.9499236,0,6369.045492,,178333.2738,,,,94.04622528
1826.00,1989,kyr,237.00,28.00,2417.03,2434.40,514,,1,,,,107.9499236,0,25584.13189,,716355.6929,,,,296.3784864
1827.00,1989,kyr,411.00,28.00,169.70,187.30,514,,1,,,,107.9499236,0,44367.41859,,1242287.721,,,,7320.493345
1828.00,1989,kyr,105.00,28.00,187.02,201.52,514,,1,,,,107.9499236,0,11334.74198,,317372.7753,,,,1696.99912
1832.00,1989,kyr,637.00,28.00,1439.40,1461.30,514,,1,,,,107.9499236,0,68764.10132,,1925394.837,,,,1337.637097
1833.00,1989,kyr,487.00,28.00,4266.15,4294.54,514,,1,,,,107.9499236,0,52571.61279,,1472005.158,,,,345.0429915
1834.00,1989,kyr,130.00,28.00,248.77,255.57,514,,1,,,,107.9499236,0,14033.49007,,392937.7219,,,,1579.522136
1835.00,1989,kyr,3.00,28.00,14.84,15.04,514,,1,,,,107.9499236,0,323.8497708,,9067.793581,,,,611.0373033
1836.00,1989,kyr,187.00,28.00,677.18,685.58,514,,1,,,,107.9499236,0,20186.63571,,565225.7999,,,,834.6758615
1837.00,1989,kyr,116.00,28.00,802.78,819.98,514,,1,,,,107.9499236,0,12522.19114,,350621.3518,,,,436.7589524
1838.00,1989,kyr,144.00,28.00,615.85,626.85,514,,1,,,,107.9499236,0,15544.789,,435254.0919,,,,706.7534171
1839.00,1989,kyr,88.00,28.00,1181.57,1193.67,514,,1,,,,107.9499236,0,9499.593276,,265988.6117,,,,225.1145609
1840.00,1989,kyr,26.00,28.00,2083.30,2092.94,514,,1,,,,107.9499236,0,2806.698013,,78587.54437,,,,37.72262486
1841.00,1989,kyr,53.00,28.00,1099.28,1115.18,514,,1,,,,107.9499236,0,5721.34595,,160197.6866,,,,145.7296472
1845.00,1989,kyr,19.00,28.00,1508.95,1512.55,514,,1,,,,107.9499236,0,2051.048548,,57429.35935,,,,38.05915328
1848.00,1989,kyr,116.00,28.00,946.32,975.82,514,,1,,,,107.9499236,0,12522.19114,,350621.3518,,,,370.5103472
1849.00,1989,kyr,62.00,28.00,928.86,935.46,514,,1,,,,107.9499236,0,6692.895262,,187401.0673,,,,201.7538352
1850.00,1989,kyr,0.00,28.00,1363.09,1365.19,514,,1,,,,107.9499236,0,0,,0,,,,0
1851.00,1989,kyr,84.00,28.00,509.80,514.12,514,,1,,,,107.9499236,0,9067.793581,,253898.2203,,,,498.0349554
1852.00,1989,kyr,27.00,28.00,308.02,312.02,514,,1,,,,107.9499236,0,2914.647937,,81610.14223,,,,264.9507897
1853.00,1989,kyr,61.00,28.00,235.14,242.00,514,,1,,,,107.9499236,0,6584.945339,,184378.4695,,,,784.1220953
1854.00,1989,kyr,61.00,28.00,839.66,848.53,514,,1,,,,107.9499236,0,6584.945339,,184378.4695,,,,219.5870584
1856.00,1989,kyr,0.00,28.00,9.58,10.78,514,,1,,,,107.9499236,0,0,,0,,,,0
1857.00,1989,kyr,0.00,28.00,17.58,17.68,514,,1,,,,107.9499236,0,0,,0,,,,0
1859.00,1989,kyr,73.00,28.00,166.56,170.76,514,,1,,,,107.9499236,0,7880.344422,,220649.6438,,,,1324.7457
1860.00,1989,kyr,179.00,28.00,369.58,404.34,514,,1,,,,107.9499236,0,19323.03632,,541045.017,,,,1463.945606
1865.00,1989,kyr,113.00,28.00,449.58,459.90,514,,1,,,,107.9499236,0,12198.34137,,341553.5582,,,,759.7169763
1866.00,1989,kyr,188.00,28.00,533.70,552.30,514,,1,,,,107.9499236,0,20294.58563,,568248.3978,,,,1064.733741
1867.00,1989,kyr,9.00,28.00,226.28,237.28,514,,1,,,,107.9499236,0,971.5493123,,27203.38074,,,,120.2199962
1868.00,1989,kyr,36.00,28.00,302.55,307.90,514,,1,,,,107.9499236,0,3886.197249,,108813.523,,,,359.6546785
1870.00,1989,kyr,81.00,28.00,673.43,691.50,514,,1,,,,107.9499236,0,8743.94381,,244830.4267,,,,363.5573507
1871.00,1989,kyr,97.00,28.00,608.40,625.41,514,,1,,,,107.9499236,0,10471.14259,,293191.9925,,,,481.906628
1874.00,1989,kyr,0.00,28.00,111.82,111.92,514,,1,,,,107.9499236,0,0,,0,,,,0
1902.00,1989,kyr,278.00,28.00,2497.07,2519.83,514,,1,,,,107.9499236,0,30010.07876,,840282.2052,,,,336.5072686
1903.00,1989,kyr,167.00,28.00,401.57,423.94,514,,1,,,,107.9499236,0,18027.63724,,504773.8427,,,,1257.000878
1911.00,1989,kyr,71.00,28.00,496.70,511.00,514,,1,,,,107.9499236,0,7664.444575,,214604.4481,,,,432.0604954
1913.00,1989,kyr,66.00,28.00,455.28,465.38,514,,1,,,,107.9499236,0,7124.694957,,199491.4588,,,,438.1731216
1917.00,1989,kyr,35.00,28.00,230.14,236.14,514,,1,,,,107.9499236,0,3778.247325,,105790.9251,,,,459.6807383
1919.00,1989,kyr,38.00,28.00,303.55,306.75,514,,1,,,,107.9499236,0,4102.097096,,114858.7187,,,,378.3848417
1920.00,1989,kyr,0.00,28.00,295.82,299.22,514,,1,,,,107.9499236,0,0,,0,,,,0
1922.00,1989,kyr,232.00,28.00,2530.05,2543.29,514,,1,,,,107.9499236,0,25044.38227,,701242.7036,,,,277.1655515
1923.00,1989,kyr,131.00,28.00,430.08,438.88,514,,1,,,,107.9499236,0,14141.43999,,395960.3197,,,,920.666666
1924.00,1989,kyr,379.00,28.00,3186.18,3216.48,514,,1,,,,107.9499236,0,40913.02104,,1145564.589,,,,359.5417048
1925.00,1989,kyr,57.00,28.00,339.81,345.38,514,,1,,,,107.9499236,0,6153.145644,,172288.078,,,,507.0129721
1926.00,1989,kyr,52.00,28.00,272.76,279.16,514,,1,,,,107.9499236,0,5613.396026,,157175.0887,,,,576.23951
1927.00,1989,kyr,139.00,28.00,494.83,500.53,514,,1,,,,107.9499236,0,15005.03938,,420141.1026,,,,849.0615011
1928.00,1989,kyr,0.00,28.00,238.05,238.65,514,,1,,,,107.9499236,0,0,,0,,,,0
1929.00,1989,kyr,0.00,28.00,270.75,270.95,514,,1,,,,107.9499236,0,0,,0,,,,0
1931.00,1989,kyr,146.00,28.00,841.11,856.89,514,,1,,,,107.9499236,0,15760.68884,,441299.2876,,,,524.6629901
1933.00,1989,kyr,433.00,28.00,1392.92,1442.09,514,,1,,,,107.9499236,0,46742.31691,,1308784.874,,,,939.5980197
1936.00,1989,kyr,0.00,28.00,1000.03,1003.63,514,,1,,,,107.9499236,0,0,,0,,,,0
1938.00,1989,kyr,101.00,28.00,782.92,796.80,514,,1,,,,107.9499236,0,10902.94228,,305282.3839,,,,389.9279414
1939.00,1989,kyr,44.00,28.00,1478.00,1484.20,514,,1,,,,107.9499236,0,4749.796638,,132994.3059,,,,89.9826156
1940.00,1989,kyr,61.00,28.00,953.70,965.60,514,,1,,,,107.9499236,0,6584.945339,,184378.4695,,,,193.3296314
1941.00,1989,kyr,0.00,28.00,464.51,465.30,514,,1,,,,107.9499236,0,0,,0,,,,0
1942.00,1989,kyr,145.00,28.00,3336.36,3354.00,514,,1,,,,107.9499236,0,15652.73892,,438276.6898,,,,131.3637287
1943.00,1989,kyr,60.00,28.00,2046.20,2051.00,514,,1,,,,107.9499236,0,6476.995415,,181355.8716,,,,88.63056965
2002.00,1989,kyr,2.00,28.00,582.85,584.20,514,,1,,,,107.9499236,0,215.8998472,,6045.195721,,,,10.37178643
2003.00,1989,kyr,71.00,28.00,1228.12,1236.50,514,,1,,,,107.9499236,0,7664.444575,,214604.4481,,,,174.7422468
2004.00,1989,kyr,0.00,28.00,818.85,820.40,514,,1,,,,107.9499236,0,0,,0,,,,0
2011.00,1989,kyr,37.00,28.00,8991.71,8995.30,514,,1,,,,107.9499236,0,3994.147173,,111836.1208,,,,12.43769214
2012.00,1989,kyr,400.00,28.00,3609.01,3639.80,514,,1,,,,107.9499236,0,43179.96943,,1209039.144,,,,335.0057617
2014.00,1989,kyr,0.00,28.00,672.43,673.10,514,,1,,,,107.9499236,0,0,,0,,,,0
2015.00,1989,kyr,0.00,28.00,539.30,539.40,514,,1,,,,107.9499236,0,0,,0,,,,0
2017.00,1989,kyr,55.00,28.00,1741.90,1743.90,514,,1,,,,107.9499236,0,5937.245797,,166242.8823,,,,95.43767284
2018.00,1989,kyr,0.00,28.00,1073.20,1073.40,514,,1,,,,107.9499236,0,0,,0,,,,0
2019.00,1989,kyr,0.00,28.00,893.00,893.20,514,,1,,,,107.9499236,0,0,,0,,,,0
2020.00,1989,kyr,9.00,28.00,4637.36,4645.90,514,,1,,,,107.9499236,0,971.5493123,,27203.38074,,,,5.866135203
2021.00,1989,kyr,104.00,28.00,5206.43,5217.00,514,,1,,,,107.9499236,0,11226.79205,,314350.1775,,,,60.37729836
2022.00,1989,kyr,16.00,28.00,3246.10,3247.90,514,,1,,,,107.9499236,0,1727.198777,,48361.56577,,,,14.89835981
2023.00,1989,kyr,0.00,28.00,1355.93,1356.60,514,,1,,,,107.9499236,0,0,,0,,,,0
2024.00,1989,kyr,0.00,28.00,1082.40,1082.50,514,,1,,,,107.9499236,0,0,,0,,,,0
2025.00,1989,kyr,240.00,28.00,3827.20,3853.40,514,,1,,,,107.9499236,0,25907.98166,,725423.4865,,,,189.5441802
2027.00,1989,kyr,47.00,28.00,1372.90,1375.60,514,,1,,,,107.9499236,0,5073.646409,,142062.0994,,,,103.4759265
2028.00,1989,kyr,0.00,28.00,1415.33,1415.50,514,,1,,,,107.9499236,0,0,,0,,,,0
2030.00,1989,kyr,71.00,28.00,3476.36,3485.10,514,,1,,,,107.9499236,0,7664.444575,,214604.4481,,,,61.73251565
101.00,1999,kyr,42.00,28.00,535.04,596.72,514,,1,,,,107.9499236,0,4533.896791,,126949.1101,,,,237.2703165
104.00,1999,kyr,14.00,28.00,50.12,57.78,514,,1,,,,107.9499236,0,1511.29893,,42316.37005,,,,844.3010783
105.00,1999,kyr,0.00,28.00,288.05,370.26,514,,1,,,,107.9499236,0,0,,0,,,,0
106.00,1999,kyr,0.00,28.00,210.44,281.97,514,,1,,,,107.9499236,0,0,,0,,,,0
111.00,1999,kyr,3.00,28.00,83.92,87.74,514,,1,,,,107.9499236,0,323.8497708,,9067.793581,,,,108.052831
118.00,1999,kyr,0.00,28.00,264.42,284.92,514,,1,,,,107.9499236,0,0,,0,,,,0
119.00,1999,kyr,54.00,28.00,326.62,367.65,514,,1,,,,107.9499236,0,5829.295874,,163220.2845,,,,499.7253214
121.00,1999,kyr,0.00,28.00,156.30,159.40,514,,1,,,,107.9499236,0,0,,0,,,,0
122.00,1999,kyr,94.00,28.00,121.27,187.70,514,,1,,,,107.9499236,0,10147.29282,,284124.1989,,,,2342.905903
123.00,1999,kyr,4.00,28.00,96.12,134.01,514,,1,,,,107.9499236,0,431.7996943,,12090.39144,,,,125.7843471
124.00,1999,kyr,14.00,28.00,39.16,66.21,514,,1,,,,107.9499236,0,1511.29893,,42316.37005,,,,1080.601891
125.00,1999,kyr,30.00,28.00,151.91,229.55,514,,1,,,,107.9499236,0,3238.497708,,90677.93581,,,,596.9188059
127.00,1999,kyr,0.00,28.00,56.69,93.07,514,,1,,,,107.9499236,0,0,,0,,,,0
128.00,1999,kyr,74.00,28.00,306.31,419.78,514,,1,,,,107.9499236,0,7988.294345,,223672.2417,,,,730.2152776
135.00,1999,kyr,23.00,28.00,69.64,104.69,514,,1,,,,107.9499236,0,2482.848242,,69519.75079,,,,998.2732738
136.00,1999,kyr,6.00,28.00,42.12,69.17,514,,1,,,,107.9499236,0,647.6995415,,18135.58716,,,,430.5694958
137.00,1999,kyr,15.00,28.00,203.09,238.79,514,,1,,,,107.9499236,0,1619.248854,,45338.96791,,,,223.2456936
138.00,1999,kyr,0.00,28.00,109.54,139.54,514,,1,,,,107.9499236,0,0,,0,,,,0
211.00,1999,kyr,32.00,28.00,94.87,133.28,514,,1,,,,107.9499236,0,3454.397555,,96723.13153,,,,1019.533378
213.00,1999,kyr,0.00,28.00,127.46,162.08,514,,1,,,,107.9499236,0,0,,0,,,,0
214.00,1999,kyr,5.00,28.00,61.32,101.00,514,,1,,,,107.9499236,0,539.7496179,,15112.9893,,,,246.4610128
215.00,1999,kyr,0.00,28.00,71.11,86.54,514,,1,,,,107.9499236,0,0,,0,,,,0
216.00,1999,kyr,0.00,28.00,53.73,59.56,514,,1,,,,107.9499236,0,0,,0,,,,0
217.00,1999,kyr,0.00,28.00,31.98,34.27,514,,1,,,,107.9499236,0,0,,0,,,,0
219.00,1999,kyr,33.00,28.00,169.00,189.13,514,,1,,,,107.9499236,0,3562.347478,,99745.72939,,,,590.2114165
220.00,1999,kyr,19.00,28.00,84.84,96.97,514,,1,,,,107.9499236,0,2051.048548,,57429.35935,,,,676.9137123
221.00,1999,kyr,87.00,28.00,796.95,896.74,514,,1,,,,107.9499236,0,9391.643352,,262966.0139,,,,329.9655108
226.00,1999,kyr,56.00,28.00,124.53,198.91,514,,1,,,,107.9499236,0,6045.195721,,169265.4802,,,,1359.234563
227.00,1999,kyr,101.00,28.00,110.56,137.77,514,,1,,,,107.9499236,0,10902.94228,,305282.3839,,,,2761.237192
228.00,1999,kyr,35.00,28.00,50.62,56.64,514,,1,,,,107.9499236,0,3778.247325,,105790.9251,,,,2089.903696
229.00,1999,kyr,121.00,28.00,165.73,195.71,514,,1,,,,107.9499236,0,13061.94075,,365734.3411,,,,2206.808309
230.00,1999,kyr,1.00,28.00,60.83,67.47,514,,1,,,,107.9499236,0,107.9499236,,3022.59786,,,,49.68926287
231.00,1999,kyr,17.00,28.00,50.68,75.01,514,,1,,,,107.9499236,0,1835.148701,,51384.16363,,,,1013.89431
233.00,1999,kyr,0.00,28.00,165.15,180.48,514,,1,,,,107.9499236,0,0,,0,,,,0
234.00,1999,kyr,34.00,28.00,55.95,81.95,514,,1,,,,107.9499236,0,3670.297402,,102768.3273,,,,1836.788691
235.00,1999,kyr,63.00,28.00,161.13,249.93,514,,1,,,,107.9499236,0,6800.845186,,190423.6652,,,,1181.801435
236.00,1999,kyr,164.00,28.00,470.97,611.35,514,,1,,,,107.9499236,0,17703.78747,,495706.0491,,,,1052.521496
237.00,1999,kyr,81.00,28.00,334.90,387.02,514,,1,,,,107.9499236,0,8743.94381,,244830.4267,,,,731.0553201
238.00,1999,kyr,148.00,28.00,273.70,324.70,514,,1,,,,107.9499236,0,15976.58869,,447344.4833,,,,1634.433626
239.00,1999,kyr,33.00,28.00,253.44,260.74,514,,1,,,,107.9499236,0,3562.347478,,99745.72939,,,,393.5674297
301.00,1999,kyr,0.00,28.00,390.37,426.59,514,,1,,,,107.9499236,0,0,,0,,,,0
402.00,1999,kyr,107.00,28.00,910.53,963.69,514,,1,,,,107.9499236,0,11550.64182,,323417.9711,,,,355.1974905
403.00,1999,kyr,0.00,28.00,289.58,338.20,514,,1,,,,107.9499236,0,0,,0,,,,0
412.00,1999,kyr,1110.00,28.00,941.89,1124.80,514,,1,,,,107.9499236,0,119824.4152,,3355083.625,,,,3562.075853
415.00,1999,kyr,28.00,28.00,314.76,362.51,514,,1,,,,107.9499236,0,3022.59786,,84632.74009,,,,268.8802265
417.00,1999,kyr,263.00,28.00,539.87,640.73,514,,1,,,,107.9499236,0,28390.8299,,794943.2373,,,,1472.47159
418.00,1999,kyr,54.00,28.00,447.68,473.48,514,,1,,,,107.9499236,0,5829.295874,,163220.2845,,,,364.5914145
419.00,1999,kyr,31.00,28.00,413.61,478.01,514,,1,,,,107.9499236,0,3346.447631,,93700.53367,,,,226.5432017
420.00,1999,kyr,56.00,28.00,567.33,605.27,514,,1,,,,107.9499236,0,6045.195721,,169265.4802,,,,298.3545382
423.00,1999,kyr,140.00,28.00,711.45,777.75,514,,1,,,,107.9499236,0,15112.9893,,423163.7005,,,,594.7904989
425.00,1999,kyr,36.00,28.00,905.84,1004.97,514,,1,,,,107.9499236,0,3886.197249,,108813.523,,,,120.1244403
426.00,1999,kyr,84.00,28.00,630.32,678.82,514,,1,,,,107.9499236,0,9067.793581,,253898.2203,,,,402.8084469
427.00,1999,kyr,174.00,28.00,1162.40,1209.82,514,,1,,,,107.9499236,0,18783.2867,,525932.0277,,,,452.4535682
428.00,1999,kyr,488.00,28.00,2925.19,2948.35,514,,1,,,,107.9499236,0,52679.56271,,1475027.756,,,,504.2502387
