knr2017,AAR,ART,prod,nytidutmg,utmar,totareal,VEKTMA,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,TOTBEITEDAG,LNTOTBEITE,TOTBAR,,LNTOTARDA,PERKMDAG
1714,1999,moskus,0,360,810.57,900.31,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1717,1999,moskus,0,360,50.22,73.92,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1718,1999,moskus,0,360,376.23,398.83,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1719,1999,moskus,0,360,486.82,621.11,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1721,1999,moskus,0,360,1391.7,1478.88,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1724,1999,moskus,0,360,548.56,559.96,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1725,1999,moskus,0,360,708.46,736.96,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1736,1999,moskus,0,360,2095.9,2132.7,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1738,1999,moskus,0,360,2627.35,2642.95,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1739,1999,moskus,0,360,1330.6,1335.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1740,1999,moskus,0,360,1348.56,1355.46,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1742,1999,moskus,0,360,1081.09,1102.09,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1743,1999,moskus,0,360,685.22,703.82,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1744,1999,moskus,0,360,646.34,690.94,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1748,1999,moskus,0,360,463.61,473.71,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1749,1999,moskus,0,360,423.84,433.34,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1750,1999,moskus,0,360,287.23,302.73,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1751,1999,moskus,0,360,971.2,1011.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1755,1999,moskus,0,360,96.87,106.67,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1756,1999,moskus,0,360,287.79,349.49,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1804,1999,moskus,0,360,1284.88,1313.03,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1805,1999,moskus,0,360,1926.13,1931.7,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1811,1999,moskus,0,360,1195.58,1207.98,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1812,1999,moskus,0,360,159.22,189.02,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1813,1999,moskus,0,360,972.13,1002.1,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1815,1999,moskus,0,360,140.36,155.96,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1816,1999,moskus,0,360,509.29,516.49,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1818,1999,moskus,0,360,56.15,61.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1820,1999,moskus,0,360,188.16,212.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1822,1999,moskus,0,360,417.4,438.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1824,1999,moskus,0,360,1791.16,1821.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1825,1999,moskus,0,360,1896.23,1904.23,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1826,1999,moskus,0,360,2417.03,2434.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1827,1999,moskus,0,360,169.7,187.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1828,1999,moskus,0,360,187.02,201.52,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1832,1999,moskus,0,360,1439.4,1461.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1833,1999,moskus,0,360,4266.15,4294.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1834,1999,moskus,0,360,248.77,255.57,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1835,1999,moskus,0,360,14.84,15.04,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1836,1999,moskus,0,360,677.18,685.58,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1837,1999,moskus,0,360,802.78,819.98,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1838,1999,moskus,0,360,615.85,626.85,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1839,1999,moskus,0,360,1181.57,1193.67,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1840,1999,moskus,0,360,2083.3,2092.94,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1841,1999,moskus,0,360,1099.28,1115.18,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1845,1999,moskus,0,360,1508.95,1512.55,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1848,1999,moskus,0,360,946.32,975.82,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1849,1999,moskus,0,360,928.86,935.46,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1850,1999,moskus,0,360,1363.09,1365.19,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1851,1999,moskus,0,360,509.8,514.12,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1852,1999,moskus,0,360,308.02,312.02,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1853,1999,moskus,0,360,235.14,242,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1854,1999,moskus,0,360,839.66,848.53,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1856,1999,moskus,0,360,9.58,10.78,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1857,1999,moskus,0,360,17.58,17.68,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1859,1999,moskus,0,360,166.56,170.76,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1860,1999,moskus,0,360,369.58,404.34,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1865,1999,moskus,0,360,449.58,459.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1866,1999,moskus,0,360,533.7,552.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1867,1999,moskus,0,360,226.28,237.28,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1868,1999,moskus,0,360,302.55,307.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1870,1999,moskus,0,360,673.43,691.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1871,1999,moskus,0,360,608.4,625.41,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1874,1999,moskus,0,360,111.82,111.92,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1902,1999,moskus,0,360,2497.07,2519.83,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1903,1999,moskus,0,360,401.57,423.94,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1911,1999,moskus,0,360,496.7,511,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1913,1999,moskus,0,360,455.28,465.38,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1917,1999,moskus,0,360,230.14,236.14,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1919,1999,moskus,0,360,303.55,306.75,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1920,1999,moskus,0,360,295.82,299.22,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1922,1999,moskus,0,360,2530.05,2543.29,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1923,1999,moskus,0,360,430.08,438.88,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1924,1999,moskus,0,360,3186.18,3216.48,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1925,1999,moskus,0,360,339.81,345.38,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1926,1999,moskus,0,360,272.76,279.16,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1927,1999,moskus,0,360,494.83,500.53,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1928,1999,moskus,0,360,238.05,238.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1929,1999,moskus,0,360,270.75,270.95,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1931,1999,moskus,0,360,841.11,856.89,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1933,1999,moskus,0,360,1392.92,1442.09,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1936,1999,moskus,0,360,1000.03,1003.63,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1938,1999,moskus,0,360,782.92,796.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1939,1999,moskus,0,360,1478,1484.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1940,1999,moskus,0,360,953.7,965.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1941,1999,moskus,0,360,464.51,465.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1942,1999,moskus,0,360,3336.36,3354,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1943,1999,moskus,0,360,2046.2,2051,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2002,1999,moskus,0,360,582.85,584.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2003,1999,moskus,0,360,1228.12,1236.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2004,1999,moskus,0,360,818.85,820.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2011,1999,moskus,0,360,8991.71,8995.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2012,1999,moskus,0,360,3609.01,3639.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2014,1999,moskus,0,360,672.43,673.1,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2015,1999,moskus,0,360,539.3,539.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2017,1999,moskus,0,360,1741.9,1743.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2018,1999,moskus,0,360,1073.2,1073.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2019,1999,moskus,0,360,893,893.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2020,1999,moskus,0,360,4637.36,4645.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2021,1999,moskus,0,360,5206.43,5217,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2022,1999,moskus,0,360,3246.1,3247.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2023,1999,moskus,0,360,1355.93,1356.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2024,1999,moskus,0,360,1082.4,1082.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2025,1999,moskus,0,360,3827.2,3853.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2027,1999,moskus,0,360,1372.9,1375.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2028,1999,moskus,0,360,1415.33,1415.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2030,1999,moskus,0,360,3476.36,3485.1,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
101,2009,moskus,0,360,535.04,596.72,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
104,2009,moskus,0,360,50.12,57.78,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
105,2009,moskus,0,360,288.05,370.26,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
106,2009,moskus,0,360,210.44,281.97,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
111,2009,moskus,0,360,83.92,87.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
118,2009,moskus,0,360,264.42,284.92,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
119,2009,moskus,0,360,326.62,367.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
121,2009,moskus,0,360,156.3,159.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
122,2009,moskus,0,360,121.27,187.7,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
123,2009,moskus,0,360,96.12,134.01,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
124,2009,moskus,0,360,39.16,66.21,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
125,2009,moskus,0,360,151.91,229.55,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
127,2009,moskus,0,360,56.69,93.07,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
128,2009,moskus,0,360,306.31,419.78,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
135,2009,moskus,0,360,69.64,104.69,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
136,2009,moskus,0,360,42.12,69.17,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
137,2009,moskus,0,360,203.09,238.79,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
138,2009,moskus,0,360,109.54,139.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
211,2009,moskus,0,360,94.87,133.28,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
213,2009,moskus,0,360,127.46,162.08,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
214,2009,moskus,0,360,61.32,101,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
215,2009,moskus,0,360,71.11,86.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
216,2009,moskus,0,360,53.73,59.56,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
217,2009,moskus,0,360,31.98,34.27,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
219,2009,moskus,0,360,169,189.13,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
220,2009,moskus,0,360,84.84,96.97,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
221,2009,moskus,0,360,796.95,896.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
226,2009,moskus,0,360,124.53,198.91,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
227,2009,moskus,0,360,110.56,137.77,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
228,2009,moskus,0,360,50.62,56.64,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
229,2009,moskus,0,360,165.73,195.71,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
230,2009,moskus,0,360,60.83,67.47,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
231,2009,moskus,0,360,50.68,75.01,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
233,2009,moskus,0,360,165.15,180.48,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
234,2009,moskus,0,360,55.95,81.95,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
235,2009,moskus,0,360,161.13,249.93,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
236,2009,moskus,0,360,470.97,611.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
237,2009,moskus,0,360,334.9,387.02,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
238,2009,moskus,0,360,273.7,324.7,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
239,2009,moskus,0,360,253.44,260.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
301,2009,moskus,0,360,390.37,426.59,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
402,2009,moskus,0,360,910.53,963.69,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
403,2009,moskus,0,360,289.58,338.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
412,2009,moskus,0,360,941.89,1124.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
415,2009,moskus,0,360,314.76,362.51,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
417,2009,moskus,0,360,539.87,640.73,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
418,2009,moskus,0,360,447.68,473.48,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
419,2009,moskus,0,360,413.61,478.01,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
420,2009,moskus,0,360,567.33,605.27,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
423,2009,moskus,0,360,711.45,777.75,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
425,2009,moskus,0,360,905.84,1004.97,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
426,2009,moskus,0,360,630.32,678.82,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
427,2009,moskus,0,360,1162.4,1209.82,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
428,2009,moskus,0,360,2925.19,2948.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
429,2009,moskus,0,360,1277.2,1295.29,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
430,2009,moskus,0,360,2109.51,2130,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
432,2009,moskus,0,360,3042.83,3063.83,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
434,2009,moskus,0,360,1906.91,1920.91,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
436,2009,moskus,0,360,1066.95,1097.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
437,2009,moskus,0,360,1764.56,1820.62,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
438,2009,moskus,0,360,892.71,920.81,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
439,2009,moskus,0,360,1231.51,1257.21,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
441,2009,moskus,0,360,977.23,1007.43,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
501,2009,moskus,0,360,413.89,447.03,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
502,2009,moskus,0,360,559.75,630.88,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1511,2009,moskus,0,360,1317.5,1347,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
512,2009,moskus,0,360,2133.37,2174.17,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
513,2009,moskus,0,360,1954.55,1978.85,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
514,2009,moskus,0,360,1848.3,1871,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
515,2009,moskus,0,360,1239.69,1272.23,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
516,2009,moskus,0,360,1050.36,1096.57,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
517,2009,moskus,0,360,856.34,892.22,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
519,2009,moskus,0,360,666.75,702.25,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
520,2009,moskus,0,360,1174.17,1222.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
521,2009,moskus,0,360,585.42,616.62,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
522,2009,moskus,0,360,1083.44,1152.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
528,2009,moskus,0,360,373.62,486.52,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
529,2009,moskus,0,360,172.1,231.51,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
532,2009,moskus,0,360,179.16,194.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
533,2009,moskus,0,360,245.36,273.16,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
534,2009,moskus,0,360,582.39,659.57,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
536,2009,moskus,0,360,635.76,661.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
538,2009,moskus,0,360,886.56,928.23,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
540,2009,moskus,0,360,1049.82,1071.12,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
541,2009,moskus,0,360,429.58,444.58,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
542,2009,moskus,0,360,819.44,855.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
543,2009,moskus,0,360,390.64,421.04,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
544,2009,moskus,0,360,853.96,882.26,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
545,2009,moskus,0,360,1293.26,1313.76,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
602,2009,moskus,0,360,119.92,134.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
