knr2017,AAR,ART,prod,nytidutmh,utmar,totareal,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
106.00,2015,hest,9.00,35.00,210.44,281.97,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,119.6782239
111.00,2015,hest,8.00,35.00,83.92,87.74,432,216,162,0.7,0.3,5.6,2.40,94.75732893,56.34304488,45.40840642,530.641042,108.9801754,18572.43647,3814.30614,22386.74261,,266.7629005
118.00,2015,hest,6.00,35.00,264.42,284.92,432,216,162,0.7,0.3,4.2,1.80,94.75732893,56.34304488,45.40840642,397.9807815,81.73513156,13929.32735,2860.729605,16790.05696,,63.49768156
119.00,2015,hest,4.00,35.00,326.62,367.65,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,34.27031812
121.00,2015,hest,2.00,35.00,156.30,159.40,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,35.80732983
122.00,2015,hest,2.00,35.00,121.27,187.70,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,46.15061971
123.00,2015,hest,8.00,35.00,96.12,134.01,432,216,162,0.7,0.3,5.6,2.40,94.75732893,56.34304488,45.40840642,530.641042,108.9801754,18572.43647,3814.30614,22386.74261,,232.9041054
124.00,2015,hest,13.00,35.00,39.16,66.21,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,928.969784
125.00,2015,hest,17.00,35.00,151.91,229.55,432,216,162,0.7,0.3,11.9,5.10,94.75732893,56.34304488,45.40840642,1127.612214,231.5828728,39466.4275,8105.400547,47571.82805,,313.1579754
127.00,2015,hest,38.00,35.00,56.69,93.07,432,216,162,0.7,0.3,26.6,11.40,94.75732893,56.34304488,45.40840642,2520.54495,517.6558332,88219.07324,18117.95416,106337.0274,,1875.763404
128.00,2015,hest,11.00,35.00,306.31,419.78,432,216,162,0.7,0.3,7.7,3.30,94.75732893,56.34304488,45.40840642,729.6314328,149.8477412,25537.10015,5244.670942,30781.77109,,100.4922173
135.00,2015,hest,17.00,35.00,69.64,104.69,432,216,162,0.7,0.3,11.9,5.10,94.75732893,56.34304488,45.40840642,1127.612214,231.5828728,39466.4275,8105.400547,47571.82805,,683.1106842
136.00,2015,hest,5.00,35.00,42.12,69.17,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,332.1869452
137.00,2015,hest,12.00,35.00,203.09,238.79,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,165.3459743
138.00,2015,hest,3.00,35.00,109.54,139.54,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,76.63893079
211.00,2015,hest,68.00,35.00,94.87,133.28,432,216,162,0.7,0.3,47.6,20.40,94.75732893,56.34304488,45.40840642,4510.448857,926.331491,157865.71,32421.60219,190287.3122,,2005.769075
213.00,2015,hest,45.00,35.00,127.46,162.08,432,216,162,0.7,0.3,31.5,13.50,94.75732893,56.34304488,45.40840642,2984.855861,613.0134867,104469.9551,21455.47204,125925.4272,,987.9603576
214.00,2015,hest,13.00,35.00,61.32,101.00,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,593.2559808
215.00,2015,hest,36.00,35.00,71.11,86.54,432,216,162,0.7,0.3,25.2,10.80,94.75732893,56.34304488,45.40840642,2387.884689,490.4107894,83575.96412,17164.37763,100740.3417,,1416.683191
216.00,2015,hest,0.00,35.00,53.73,59.56,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
217.00,2015,hest,0.00,35.00,31.98,34.27,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
219.00,2015,hest,2.00,35.00,169.00,189.13,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,33.11648315
220.00,2015,hest,65.00,35.00,84.84,96.97,432,216,162,0.7,0.3,45.5,19.50,94.75732893,56.34304488,45.40840642,4311.458466,885.4639253,150901.0463,30991.23738,181892.2837,,2143.944881
221.00,2015,hest,63.00,35.00,796.95,896.74,432,216,162,0.7,0.3,44.1,18.90,94.75732893,56.34304488,45.40840642,4178.798206,858.2188814,146257.9372,30037.66085,176295.5981,,221.2128716
226.00,2015,hest,3.00,35.00,124.53,198.91,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,67.41370336
227.00,2015,hest,4.00,35.00,110.56,137.77,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,101.2425046
228.00,2015,hest,16.00,35.00,50.62,56.64,432,216,162,0.7,0.3,11.2,4.80,94.75732893,56.34304488,45.40840642,1061.282084,217.9603508,37144.87294,7628.612279,44773.48522,,884.5018811
229.00,2015,hest,53.00,35.00,165.73,195.71,432,216,162,0.7,0.3,37.1,15.90,94.75732893,56.34304488,45.40840642,3515.496903,721.9936621,123042.3916,25269.77817,148312.1698,,894.9023701
230.00,2015,hest,20.00,35.00,60.83,67.47,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,920.0535349
231.00,2015,hest,4.00,35.00,50.68,75.01,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,220.8636801
233.00,2015,hest,12.00,35.00,165.15,180.48,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,203.3309956
234.00,2015,hest,6.00,35.00,55.95,81.95,432,216,162,0.7,0.3,4.2,1.80,94.75732893,56.34304488,45.40840642,397.9807815,81.73513156,13929.32735,2860.729605,16790.05696,,300.0903835
235.00,2015,hest,34.00,35.00,161.13,249.93,432,216,162,0.7,0.3,23.8,10.20,94.75732893,56.34304488,45.40840642,2255.224429,463.1657455,78932.855,16210.80109,95143.65609,,590.4776025
236.00,2015,hest,17.00,35.00,470.97,611.35,432,216,162,0.7,0.3,11.9,5.10,94.75732893,56.34304488,45.40840642,1127.612214,231.5828728,39466.4275,8105.400547,47571.82805,,101.0081917
237.00,2015,hest,41.00,35.00,334.90,387.02,432,216,162,0.7,0.3,28.7,12.30,94.75732893,56.34304488,45.40840642,2719.53534,558.523399,95183.73691,19548.31897,114732.0559,,342.5860134
238.00,2015,hest,8.00,35.00,273.70,324.70,432,216,162,0.7,0.3,5.6,2.40,94.75732893,56.34304488,45.40840642,530.641042,108.9801754,18572.43647,3814.30614,22386.74261,,81.79299456
239.00,2015,hest,7.00,35.00,253.44,260.74,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,77.29008753
301.00,2015,hest,6.00,35.00,390.37,426.59,432,216,162,0.7,0.3,4.2,1.80,94.75732893,56.34304488,45.40840642,397.9807815,81.73513156,13929.32735,2860.729605,16790.05696,,43.01062315
402.00,2015,hest,21.00,35.00,910.53,963.69,432,216,162,0.7,0.3,14.7,6.30,94.75732893,56.34304488,45.40840642,1392.932735,286.0729605,48752.64574,10012.55362,58765.19935,,64.53955317
403.00,2015,hest,38.00,35.00,289.58,338.20,432,216,162,0.7,0.3,26.6,11.40,94.75732893,56.34304488,45.40840642,2520.54495,517.6558332,88219.07324,18117.95416,106337.0274,,367.211228
412.00,2015,hest,79.00,35.00,941.89,1124.80,432,216,162,0.7,0.3,55.3,23.70,94.75732893,56.34304488,45.40840642,5240.08029,1076.179232,183402.8101,37666.27313,221069.0833,,234.707963
415.00,2015,hest,10.00,35.00,314.76,362.51,432,216,162,0.7,0.3,7,3.00,94.75732893,56.34304488,45.40840642,663.3013025,136.2252193,23215.54559,4767.882674,27983.42826,,88.90401659
417.00,2015,hest,60.00,35.00,539.87,640.73,432,216,162,0.7,0.3,42,18.00,94.75732893,56.34304488,45.40840642,3979.807815,817.3513156,139293.2735,28607.29605,167900.5696,,311.0018515
418.00,2015,hest,2.00,35.00,447.68,473.48,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,12.50153157
419.00,2015,hest,12.00,35.00,413.61,478.01,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,81.18786759
420.00,2015,hest,38.00,35.00,567.33,605.27,432,216,162,0.7,0.3,26.6,11.40,94.75732893,56.34304488,45.40840642,2520.54495,517.6558332,88219.07324,18117.95416,106337.0274,,187.4341695
423.00,2015,hest,36.00,35.00,711.45,777.75,432,216,162,0.7,0.3,25.2,10.80,94.75732893,56.34304488,45.40840642,2387.884689,490.4107894,83575.96412,17164.37763,100740.3417,,141.598625
425.00,2015,hest,4.00,35.00,905.84,1004.97,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,12.3568967
426.00,2015,hest,2.00,35.00,630.32,678.82,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,8.879117992
427.00,2015,hest,12.00,35.00,1162.40,1209.82,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,28.88860454
428.00,2015,hest,2.00,35.00,2925.19,2948.35,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,1.913272523
429.00,2015,hest,6.00,35.00,1277.20,1295.29,432,216,162,0.7,0.3,4.2,1.80,94.75732893,56.34304488,45.40840642,397.9807815,81.73513156,13929.32735,2860.729605,16790.05696,,13.14598885
430.00,2015,hest,18.00,35.00,2109.51,2130.00,432,216,162,0.7,0.3,12.6,5.40,94.75732893,56.34304488,45.40840642,1193.942345,245.2053947,41787.98206,8582.188814,50370.17087,,23.87766395
432.00,2015,hest,2.00,35.00,3042.83,3063.83,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,1.839302772
434.00,2015,hest,0.00,35.00,1906.91,1920.91,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
436.00,2015,hest,18.00,35.00,1066.95,1097.65,432,216,162,0.7,0.3,12.6,5.40,94.75732893,56.34304488,45.40840642,1193.942345,245.2053947,41787.98206,8582.188814,50370.17087,,47.20949517
437.00,2015,hest,176.00,35.00,1764.56,1820.62,432,216,162,0.7,0.3,123.2,52.80,94.75732893,56.34304488,45.40840642,11674.10292,2397.563859,408593.6024,83914.73507,492508.3374,,279.1111311
438.00,2015,hest,32.00,35.00,892.71,920.81,432,216,162,0.7,0.3,22.4,9.60,94.75732893,56.34304488,45.40840642,2122.564168,435.9207017,74289.74588,15257.22456,89546.97044,,100.3091378
439.00,2015,hest,25.00,35.00,1231.51,1257.21,432,216,162,0.7,0.3,17.5,7.50,94.75732893,56.34304488,45.40840642,1658.253256,340.5630482,58038.86397,11919.70669,69958.57066,,56.80714786
441.00,2015,hest,17.00,35.00,977.23,1007.43,432,216,162,0.7,0.3,11.9,5.10,94.75732893,56.34304488,45.40840642,1127.612214,231.5828728,39466.4275,8105.400547,47571.82805,,48.68027798
501.00,2015,hest,21.00,35.00,413.89,447.03,432,216,162,0.7,0.3,14.7,6.30,94.75732893,56.34304488,45.40840642,1392.932735,286.0729605,48752.64574,10012.55362,58765.19935,,141.9826508
502.00,2015,hest,43.00,35.00,559.75,630.88,432,216,162,0.7,0.3,30.1,12.90,94.75732893,56.34304488,45.40840642,2852.195601,585.7684429,99826.84603,20501.8955,120328.7415,,214.9687209
511.00,2015,hest,74.00,35.00,1317.50,1347.00,432,216,162,0.7,0.3,51.8,22.20,94.75732893,56.34304488,45.40840642,4908.429639,1008.066623,171795.0374,35282.33179,207077.3691,,157.1744737
512.00,2015,hest,16.00,35.00,2133.37,2174.17,432,216,162,0.7,0.3,11.2,4.80,94.75732893,56.34304488,45.40840642,1061.282084,217.9603508,37144.87294,7628.612279,44773.48522,,20.98721048
513.00,2015,hest,34.00,35.00,1954.55,1978.85,432,216,162,0.7,0.3,23.8,10.20,94.75732893,56.34304488,45.40840642,2255.224429,463.1657455,78932.855,16210.80109,95143.65609,,48.67803642
514.00,2015,hest,15.00,35.00,1848.30,1871.00,432,216,162,0.7,0.3,10.5,4.50,94.75732893,56.34304488,45.40840642,994.9519538,204.3378289,34823.31838,7151.824012,41975.14239,,22.71013493
515.00,2015,hest,24.00,35.00,1239.69,1272.23,432,216,162,0.7,0.3,16.8,7.20,94.75732893,56.34304488,45.40840642,1591.923126,326.9405263,55717.30941,11442.91842,67160.22783,,54.17501781
516.00,2015,hest,86.00,35.00,1050.36,1096.57,432,216,162,0.7,0.3,60.2,25.80,94.75732893,56.34304488,45.40840642,5704.391202,1171.536886,199653.6921,41003.791,240657.4831,,229.1190478
517.00,2015,hest,16.00,35.00,856.34,892.22,432,216,162,0.7,0.3,11.2,4.80,94.75732893,56.34304488,45.40840642,1061.282084,217.9603508,37144.87294,7628.612279,44773.48522,,52.2847061
519.00,2015,hest,24.00,35.00,666.75,702.25,432,216,162,0.7,0.3,16.8,7.20,94.75732893,56.34304488,45.40840642,1591.923126,326.9405263,55717.30941,11442.91842,67160.22783,,100.7277508
520.00,2015,hest,9.00,35.00,1174.17,1222.30,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,21.44926666
521.00,2015,hest,5.00,35.00,585.42,616.62,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,23.90030086
522.00,2015,hest,36.00,35.00,1083.44,1152.54,432,216,162,0.7,0.3,25.2,10.80,94.75732893,56.34304488,45.40840642,2387.884689,490.4107894,83575.96412,17164.37763,100740.3417,,92.98192955
528.00,2015,hest,19.00,35.00,373.62,486.52,432,216,162,0.7,0.3,13.3,5.70,94.75732893,56.34304488,45.40840642,1260.272475,258.8279166,44109.53662,9058.977082,53168.5137,,142.3063907
529.00,2015,hest,81.00,35.00,172.10,231.51,432,216,162,0.7,0.3,56.7,24.30,94.75732893,56.34304488,45.40840642,5372.74055,1103.424276,188045.9193,38619.84966,226665.7689,,1317.058506
532.00,2015,hest,18.00,35.00,179.16,194.74,432,216,162,0.7,0.3,12.6,5.40,94.75732893,56.34304488,45.40840642,1193.942345,245.2053947,41787.98206,8582.188814,50370.17087,,281.1462987
533.00,2015,hest,7.00,35.00,245.36,273.16,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,79.8353431
534.00,2015,hest,57.00,35.00,582.39,659.57,432,216,162,0.7,0.3,39.9,17.10,94.75732893,56.34304488,45.40840642,3780.817424,776.4837498,132328.6099,27176.93124,159505.5411,,273.8809751
536.00,2015,hest,12.00,35.00,635.76,661.35,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,52.81885289
538.00,2015,hest,18.00,35.00,886.56,928.23,432,216,162,0.7,0.3,12.6,5.40,94.75732893,56.34304488,45.40840642,1193.942345,245.2053947,41787.98206,8582.188814,50370.17087,,56.81529831
540.00,2015,hest,7.00,35.00,1049.82,1071.12,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,18.6588175
541.00,2015,hest,55.00,35.00,429.58,444.58,432,216,162,0.7,0.3,38.5,16.50,94.75732893,56.34304488,45.40840642,3648.157164,749.238706,127685.5007,26223.35471,153908.8554,,358.2775163
542.00,2015,hest,12.00,35.00,819.44,855.65,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,40.97934433
543.00,2015,hest,16.00,35.00,390.64,421.04,432,216,162,0.7,0.3,11.2,4.80,94.75732893,56.34304488,45.40840642,1061.282084,217.9603508,37144.87294,7628.612279,44773.48522,,114.6157209
544.00,2015,hest,33.00,35.00,853.96,882.26,432,216,162,0.7,0.3,23.1,9.90,94.75732893,56.34304488,45.40840642,2188.894298,449.5432236,76611.30044,15734.01283,92345.31327,,108.1377503
545.00,2015,hest,31.00,35.00,1293.26,1313.76,432,216,162,0.7,0.3,21.7,9.30,94.75732893,56.34304488,45.40840642,2056.234038,422.2981797,71968.19132,14780.43629,86748.62762,,67.07748451
602.00,2015,hest,12.00,35.00,119.92,134.65,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,280.0209633
604.00,2015,hest,30.00,35.00,718.35,756.52,432,216,162,0.7,0.3,21,9.00,94.75732893,56.34304488,45.40840642,1989.903908,408.6756578,69646.63677,14303.64802,83950.28479,,116.8654344
605.00,2015,hest,46.00,35.00,1352.75,1428.52,432,216,162,0.7,0.3,32.2,13.80,94.75732893,56.34304488,45.40840642,3051.185992,626.6360086,106791.5097,21932.2603,128723.77,,95.15710221
612.00,2015,hest,12.00,35.00,111.50,133.70,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,301.1669409
615.00,2015,hest,8.00,35.00,663.79,670.69,432,216,162,0.7,0.3,5.6,2.40,94.75732893,56.34304488,45.40840642,530.641042,108.9801754,18572.43647,3814.30614,22386.74261,,33.72564005
616.00,2015,hest,13.00,35.00,761.30,775.60,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,47.78465354
617.00,2015,hest,20.00,35.00,495.24,516.32,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,113.0095641
618.00,2015,hest,2.00,35.00,695.15,714.75,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,8.051047476
619.00,2015,hest,7.00,35.00,1056.21,1088.16,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,18.5459329
620.00,2015,hest,88.00,35.00,1672.39,1688.99,432,216,162,0.7,0.3,61.6,26.40,94.75732893,56.34304488,45.40840642,5837.051462,1198.78193,204296.8012,41957.36754,246254.1687,,147.2468555
621.00,2015,hest,8.00,35.00,779.61,812.61,432,216,162,0.7,0.3,5.6,2.40,94.75732893,56.34304488,45.40840642,530.641042,108.9801754,18572.43647,3814.30614,22386.74261,,28.71530972
622.00,2015,hest,0.00,35.00,332.05,341.35,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
623.00,2015,hest,47.00,35.00,409.50,461.18,432,216,162,0.7,0.3,32.9,14.10,94.75732893,56.34304488,45.40840642,3117.516122,640.2585306,109113.0643,22409.04857,131522.1128,,321.1773207
624.00,2015,hest,7.00,35.00,369.09,421.86,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,53.07214984
625.00,2015,hest,0.00,35.00,103.57,112.56,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
626.00,2015,hest,23.00,35.00,243.58,284.00,432,216,162,0.7,0.3,16.1,6.90,94.75732893,56.34304488,45.40840642,1525.592996,313.3180043,53395.75485,10966.13015,64361.885,,264.2330446
627.00,2015,hest,5.00,35.00,94.22,111.04,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,148.5004684
628.00,2015,hest,4.00,35.00,143.13,156.85,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,78.20422906
631.00,2015,hest,10.00,35.00,526.59,538.19,432,216,162,0.7,0.3,7,3.00,94.75732893,56.34304488,45.40840642,663.3013025,136.2252193,23215.54559,4767.882674,27983.42826,,53.14082733
632.00,2015,hest,17.00,35.00,419.80,429.60,432,216,162,0.7,0.3,11.9,5.10,94.75732893,56.34304488,45.40840642,1127.612214,231.5828728,39466.4275,8105.400547,47571.82805,,113.3202193
633.00,2015,hest,36.00,35.00,2260.74,2278.94,432,216,162,0.7,0.3,25.2,10.80,94.75732893,56.34304488,45.40840642,2387.884689,490.4107894,83575.96412,17164.37763,100740.3417,,44.56078176
701.00,2015,hest,34.00,35.00,45.98,67.46,432,216,162,0.7,0.3,23.8,10.20,94.75732893,56.34304488,45.40840642,2255.224429,463.1657455,78932.855,16210.80109,95143.65609,,2069.240019
702.00,2015,hest,23.00,35.00,63.84,83.78,432,216,162,0.7,0.3,16.1,6.90,94.75732893,56.34304488,45.40840642,1525.592996,313.3180043,53395.75485,10966.13015,64361.885,,1008.17489
704.00,2015,hest,66.00,35.00,61.59,104.80,432,216,162,0.7,0.3,46.2,19.80,94.75732893,56.34304488,45.40840642,4377.788597,899.0864472,153222.6009,31468.02565,184690.6265,,2998.711261
709.00,2015,hest,20.00,35.00,418.12,496.60,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,133.8535744
710.00,2015,hest,49.00,35.00,310.06,417.50,432,216,162,0.7,0.3,34.3,14.70,94.75732893,56.34304488,45.40840642,3250.176382,667.5035744,113756.1734,23362.6251,137118.7985,,442.2331113
711.00,2015,hest,15.00,35.00,52.12,55.96,432,216,162,0.7,0.3,10.5,4.50,94.75732893,56.34304488,45.40840642,994.9519538,204.3378289,34823.31838,7151.824012,41975.14239,,805.3557635
713.00,2015,hest,5.00,35.00,140.34,173.90,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,99.69868984
714.00,2015,hest,18.00,35.00,134.14,148.51,432,216,162,0.7,0.3,12.6,5.40,94.75732893,56.34304488,45.40840642,1193.942345,245.2053947,41787.98206,8582.188814,50370.17087,,375.5044794
716.00,2015,hest,66.00,35.00,125.10,224.00,432,216,162,0.7,0.3,46.2,19.80,94.75732893,56.34304488,45.40840642,4377.788597,899.0864472,153222.6009,31468.02565,184690.6265,,1476.343937
722.00,2015,hest,4.00,35.00,46.68,59.23,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,239.7894453
723.00,2015,hest,28.00,35.00,34.80,37.54,432,216,162,0.7,0.3,19.6,8.40,94.75732893,56.34304488,45.40840642,1857.243647,381.430614,65003.52765,13350.07149,78353.59914,,2251.540205
728.00,2015,hest,4.00,35.00,249.26,271.66,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,44.90640819
