knr2017,AAR,ART,prod,nytidutm,utmar,totareal,,VEKTCH,ANDAD,METOFF,,METBEITEANTALL,METBEITEOFF,TOTBAR
1517,1949,storf,296.4,57,71.2,76.8,,304,1,72.80399107,,21579.10295,1230008.868,17275.40545
1519,1949,storf,1017.5,57,504.19,526.39,,304,1,72.80399107,,74078.06091,4222449.472,8374.7188
1520,1949,storf,1525.7,57,742.44,784.55,,304,1,72.80399107,,111077.0492,6331391.803,8527.816124
1523,1949,storf,818,64.5,121.41,127.11,,304,1,72.80399107,,59553.66469,3841211.373,31638.34423
1524,1949,storf,553.9,72,888.06,901.06,,304,1,72.80399107,,40326.13065,2903481.407,3269.465359
1525,1949,storf,431.3,72,830.74,846.84,,304,1,72.80399107,,31400.36135,2260826.017,2721.460405
1526,1949,storf,212.8,72,241.52,246.22,,304,1,72.80399107,,15492.6893,1115473.63,4618.555935
1528,1949,storf,627,57,313.58,328.88,,304,1,72.80399107,,45648.1024,2601941.837,8297.537588
1529,1949,storf,375.3,57,105.32,111.02,,304,1,72.80399107,,27323.33785,1557430.257,14787.60214
1531,1949,storf,922.5,57,55.44,57.5,,304,1,72.80399107,,67161.68176,3828215.86,69051.51263
1532,1949,storf,498.8,57,27.96,39.22,,304,1,72.80399107,,36314.63074,2069933.952,74031.97255
1534,1949,storf,757.2,57,229.29,249.98,,304,1,72.80399107,,55127.18204,3142249.376,13704.25826
1535,1949,storf,707.8,57,328.58,349.38,,304,1,72.80399107,,51530.66488,2937247.898,8939.216927
1539,1949,storf,1918.1,66,1405.24,1442.95,,304,1,72.80399107,,139645.3353,9216592.128,6558.731695
1543,1949,storf,1155.2,72,966.35,989.45,,304,1,72.80399107,,84103.17048,6055428.275,6266.288896
1545,1949,storf,305,57,88.43,93.53,,304,1,72.80399107,,22205.21728,1265697.385,14312.98637
1546,1949,storf,232.8,57,15.48,19.58,,304,1,72.80399107,,16948.76912,966079.8399,62408.25839
1547,1949,storf,371.5,57,49.14,58.44,,304,1,72.80399107,,27046.68268,1541660.913,31372.83095
1548,1949,storf,1574.2,57,300.82,359.82,,304,1,72.80399107,,114608.0427,6532658.436,21716.17059
1551,1949,storf,379.1,57,126.35,146.05,,304,1,72.80399107,,27599.99301,1573199.602,12451.12467
1554,1949,storf,882.6,57,150.35,171.95,,304,1,72.80399107,,64256.80252,3662637.743,24360.74322
1557,1949,storf,648.9,57,346.4,372,,304,1,72.80399107,,47242.5098,2692823.059,7773.738622
1560,1949,storf,987.1,64.5,303.77,322.57,,304,1,72.80399107,,71864.81958,4635280.863,15259.17919
1563,1949,storf,1170.4,72,1627.59,1651.6,,304,1,72.80399107,,85209.79115,6135104.962,3769.441298
1566,1949,storf,1342.4,72,1279.02,1315.67,,304,1,72.80399107,,97732.07761,7036709.588,5501.64156
1567,1949,storf,1153.3,72,595.48,621.07,,304,1,72.80399107,,83964.8429,6045468.689,10152.26152
1571,1949,storf,688.8,57,279.65,295.65,,304,1,72.80399107,,50147.38905,2858401.176,10221.35232
1573,1949,storf,707.8,57,250.9,265.4,,304,1,72.80399107,,51530.66488,2937247.898,11706.84694
1576,1949,storf,1330,57,600.93,624.33,,304,1,72.80399107,,96829.30812,5519270.563,9184.548222
1601,1949,storf,2795.9,55.2,252.63,321.35,,304,1,72.80399107,,203552.6786,11236107.86,44476.53826
1612,1949,storf,752.4,68,605.56,625.87,,304,1,72.80399107,,54777.72288,3724885.156,6151.14135
1613,1949,storf,793.3,68,477.3,490.7,,304,1,72.80399107,,57755.40611,3927367.616,8228.300054
1617,1949,storf,1204.6,68,630.32,646.62,,304,1,72.80399107,,87699.68764,5963578.76,9461.192346
1620,1949,storf,592.8,68,213.79,220.89,,304,1,72.80399107,,43158.2059,2934758.002,13727.29315
1621,1949,storf,1187.5,68,27.2,70.49,,304,1,72.80399107,,86454.73939,5878922.279,216136.8485
1622,1949,storf,792.3,60,278.1,296.3,,304,1,72.80399107,,57682.60212,3460956.127,12445.00585
1624,1949,storf,2385.5,52,529.9,586.5,,304,1,72.80399107,,173673.9207,9031043.876,17042.92107
1627,1949,storf,1878.2,68,319.01,353.56,,304,1,72.80399107,,136740.456,9298351.01,29147.52205
1630,1949,storf,1247.4,68,868.37,897.97,,304,1,72.80399107,,90815.69846,6175467.495,7111.562462
1632,1949,storf,638.4,68,345.73,356.03,,304,1,72.80399107,,46478.0679,3160508.617,9141.551549
1633,1949,storf,502.6,68,361.3,369.6,,304,1,72.80399107,,36591.28591,2488207.442,6886.818273
1634,1949,storf,3152.1,83,2141.14,2203.15,,304,1,72.80399107,,229485.4602,19047293.2,8895.86538
1635,1949,storf,1494.4,68,886.73,921.23,,304,1,72.80399107,,108798.2843,7398283.329,8343.332614
1636,1949,storf,1498.2,68,581.08,613.18,,304,1,72.80399107,,109074.9394,7417095.88,12764.32829
1638,1949,storf,2155.6,56,516.77,562.41,,304,1,72.80399107,,156936.2831,8788431.856,17006.46682
1640,1949,storf,1244.5,83,1732.98,1757.28,,304,1,72.80399107,,90604.56688,7520179.051,4339.449417
1644,1949,storf,1064,83,1152.28,1171.18,,304,1,72.80399107,,77463.4465,6429466.059,5579.777536
1648,1949,storf,2195.5,83,1756.71,1809.41,,304,1,72.80399107,,159841.1624,13266816.48,7552.081151
1653,1949,storf,2588.8,71.5,582.46,654.86,,304,1,72.80399107,,188474.9721,13475960.5,23136.2849
1657,1949,storf,1282.5,52,180.33,212.93,,304,1,72.80399107,,93371.11854,4855298.164,26924.51708
1662,1949,storf,340.1,68,164.14,174.04,,304,1,72.80399107,,24760.63736,1683723.341,10257.84904
1663,1949,storf,477.9,52,150.27,165.42,,304,1,72.80399107,,34793.02733,1809237.421,12039.91097
1664,1949,storf,1295.8,83,1108.78,1143.78,,304,1,72.80399107,,94339.41163,7830171.165,7061.970062
1665,1949,storf,364.8,83,1206.28,1214.68,,304,1,72.80399107,,26558.89594,2204388.363,1827.426769
1702,1949,storf,4448.9,48.43,1260.49,1423.66,,304,1,72.80399107,,323897.6759,15685901.73,12444.28891
1703,1949,storf,1083,56,729.65,749.95,,304,1,72.80399107,,78846.72233,4415416.45,6051.41705
1711,1949,storf,584.3,82,1181.45,1191.95,,304,1,72.80399107,,42539.37198,3488228.502,2952.49778
1714,1949,storf,3679.4,48,810.57,900.31,,304,1,72.80399107,,267875.0047,12858000.23,15862.91156
1717,1949,storf,1047.9,45,50.22,73.92,,304,1,72.80399107,,76291.30224,3433108.601,68361.38194
1718,1949,storf,1068.8,45,376.23,398.83,,304,1,72.80399107,,77812.90565,3501580.754,9307.021647
1719,1949,storf,3656.6,45,486.82,621.11,,304,1,72.80399107,,266215.0737,11979678.32,24608.02415
1721,1949,storf,2944.1,45,1391.7,1478.88,,304,1,72.80399107,,214342.2301,9645400.355,6930.660598
1724,1949,storf,482.6,45,548.56,559.96,,304,1,72.80399107,,35135.20609,1581084.274,2882.244921
1725,1949,storf,563.4,59,708.46,736.96,,304,1,72.80399107,,41017.76857,2420048.345,3415.927992
1736,1949,storf,1019.4,57,2095.9,2132.7,,304,1,72.80399107,,74216.38849,4230334.144,2018.385488
1738,1949,storf,837.9,82,2627.35,2642.95,,304,1,72.80399107,,61002.46412,5002202.057,1903.896343
1739,1949,storf,216.6,49,1330.6,1335.5,,304,1,72.80399107,,15769.34447,772697.8788,580.7138725
1740,1949,storf,248.9,82,1348.56,1355.46,,304,1,72.80399107,,18120.91338,1485914.897,1101.853011
1742,1949,storf,764.8,57,1081.09,1102.09,,304,1,72.80399107,,55680.49237,3173788.065,2935.72974
1743,1949,storf,457,57,685.22,703.82,,304,1,72.80399107,,33271.42392,1896471.163,2767.682151
1744,1949,storf,1030.8,57,646.34,690.94,,304,1,72.80399107,,75046.35399,4277642.178,6618.253825
1748,1949,storf,405.7,49,463.61,473.71,,304,1,72.80399107,,29536.57918,1447292.38,3121.788528
1749,1949,storf,605.2,49,423.84,433.34,,304,1,72.80399107,,44060.97539,2158987.794,5093.874562
1750,1949,storf,734.4,49,287.23,302.73,,304,1,72.80399107,,53467.25104,2619895.301,9121.245347
1751,1949,storf,1699.6,54,971.2,1011.8,,304,1,72.80399107,,123737.6632,6681833.814,6879.977156
1755,1949,storf,363.9,49,96.87,106.67,,304,1,72.80399107,,26493.37235,1298175.245,13401.21033
1756,1949,storf,1792.7,45,287.79,349.49,,304,1,72.80399107,,130515.7148,5873207.165,20407.96124
1804,1949,storf,2154.6,83,1284.88,1313.03,,304,1,72.80399107,,156863.4792,13019668.77,10132.98422
1805,1949,storf,479.8,87,1926.13,1931.7,,304,1,72.80399107,,34931.35491,3039027.878,1577.789598
1811,1949,storf,778.1,87,1195.58,1207.98,,304,1,72.80399107,,56648.78545,4928444.334,4122.220457
1812,1949,storf,1164.7,79,159.22,189.02,,304,1,72.80399107,,84794.8084,6698789.863,42072.54028
1813,1949,storf,1253.1,81.67,972.13,1002.1,,304,1,72.80399107,,91230.68121,7450505.632,7664.104216
1815,1949,storf,791.4,72,140.36,155.96,,304,1,72.80399107,,57617.07853,4148429.654,29555.64017
1816,1949,storf,300.2,79,509.29,516.49,,304,1,72.80399107,,21855.75812,1726604.891,3390.219504
1818,1949,storf,363.9,72,56.15,61.35,,304,1,72.80399107,,26493.37235,1907522.809,33971.91112
1820,1949,storf,1411.7,76.67,188.16,212.5,,304,1,72.80399107,,102777.3942,7879600.221,41877.12703
1822,1949,storf,617.5,79,417.4,438.2,,304,1,72.80399107,,44956.46448,3551560.694,8508.770231
1824,1949,storf,1597.9,88,1791.16,1821.8,,304,1,72.80399107,,116333.4973,10237347.76,5715.484806
1825,1949,storf,479.8,89,1896.23,1904.23,,304,1,72.80399107,,34931.35491,3108890.587,1639.51134
1826,1949,storf,1186.6,89,2417.03,2434.4,,304,1,72.80399107,,86389.2158,7688640.206,3181.028041
1827,1949,storf,962.4,72,169.7,187.3,,304,1,72.80399107,,70066.561,5044792.392,29727.71003
1828,1949,storf,1360.4,79,187.02,201.52,,304,1,72.80399107,,99042.54945,7824361.406,41837.0303
1832,1949,storf,514,87.67,1439.4,1461.3,,304,1,72.80399107,,37421.25141,3280596.373,2279.141568
1833,1949,storf,1598.9,88,4266.15,4294.54,,304,1,72.80399107,,116406.3013,10243754.52,2401.170731
1834,1949,storf,901.6,72,248.77,255.57,,304,1,72.80399107,,65640.07835,4726085.641,18997.8118
1835,1949,storf,54.2,72,14.84,15.04,,304,1,72.80399107,,3945.976316,284110.2947,19144.89857
1836,1949,storf,827.5,79,677.18,685.58,,304,1,72.80399107,,60245.30261,4759378.906,7028.233123
1837,1949,storf,1015.6,79,802.78,819.98,,304,1,72.80399107,,73939.73333,5841238.933,7276.26365
1838,1949,storf,1270.2,79,615.85,626.85,,304,1,72.80399107,,92475.62945,7305574.727,11862.58785
1839,1949,storf,776.2,87,1181.57,1193.67,,304,1,72.80399107,,56510.45787,4916409.834,4160.912882
1840,1949,storf,1126.7,87,2083.3,2092.94,,304,1,72.80399107,,82028.25674,7136458.336,3425.55481
1841,1949,storf,1194.2,87,1099.28,1115.18,,304,1,72.80399107,,86942.52613,7563999.774,6880.867271
1845,1949,storf,1773.7,79,1508.95,1512.55,,304,1,72.80399107,,129132.439,10201462.68,6760.636653
1848,1949,storf,1415.5,79,946.32,975.82,,304,1,72.80399107,,103054.0494,8141269.899,8603.083417
1849,1949,storf,992.8,79,928.86,935.46,,304,1,72.80399107,,72279.80233,5710104.384,6147.43275
1850,1949,storf,559.6,79,1363.09,1365.19,,304,1,72.80399107,,40741.1134,3218547.959,2361.214563
1851,1949,storf,629.9,79,509.8,514.12,,304,1,72.80399107,,45859.23397,3622879.484,7106.472114
1852,1949,storf,428.5,79,308.02,312.02,,304,1,72.80399107,,31196.51017,2464524.304,8001.182727
1853,1949,storf,495.9,87,235.14,242,,304,1,72.80399107,,36103.49917,3141004.428,13358.01832
1854,1949,storf,628.9,87,839.66,848.53,,304,1,72.80399107,,45786.42998,3983419.408,4744.086188
1856,1949,storf,31.4,72,9.58,10.78,,304,1,72.80399107,,2286.04532,164595.263,17181.13393
1857,1949,storf,114,72,17.58,17.68,,304,1,72.80399107,,8299.654982,597575.1587,33991.76102
1859,1949,storf,379.1,72,166.56,170.76,,304,1,72.80399107,,27599.99301,1987199.497,11930.83271
1860,1949,storf,2140.4,72,369.58,404.34,,304,1,72.80399107,,155829.6625,11219735.7,30358.07051
1865,1949,storf,857.9,72,449.58,459.9,,304,1,72.80399107,,62458.54394,4497015.163,10002.70289
1866,1949,storf,1737.6,72,533.7,552.3,,304,1,72.80399107,,126504.2149,9108303.471,17066.3359
1867,1949,storf,844.6,72,226.28,237.28,,304,1,72.80399107,,61490.25086,4427298.062,19565.5739
1868,1949,storf,1137.2,72,302.55,307.9,,304,1,72.80399107,,82792.69864,5961074.302,19702.77409
1870,1949,storf,647,72,673.43,691.5,,304,1,72.80399107,,47104.18222,3391501.12,5036.159838
1871,1949,storf,1069.7,72,608.4,625.41,,304,1,72.80399107,,77878.42924,5607246.906,9216.382159
1874,1949,storf,126.4,72,111.82,111.92,,304,1,72.80399107,,9202.424471,662574.5619,5925.367214
1902,1949,storf,1641.6,80.33,2497.07,2519.83,,304,1,72.80399107,,119515.0317,9601040.883,3844.922602
1903,1949,storf,1288.3,81.17,401.57,423.94,,304,1,72.80399107,,93793.38169,7612896.147,18957.83088
1911,1949,storf,761,82,496.7,511,,304,1,72.80399107,,55403.8372,4543114.651,9146.59684
1913,1949,storf,804.7,79,455.28,465.38,,304,1,72.80399107,,58585.37161,4628244.357,10165.7098
1917,1949,storf,786.6,77,230.14,236.14,,304,1,72.80399107,,57267.61937,4409606.692,19160.54007
1919,1949,storf,504.5,81,303.55,306.75,,304,1,72.80399107,,36729.61349,2975098.693,9801.016943
1920,1949,storf,505.4,81,295.82,299.22,,304,1,72.80399107,,36795.13709,2980406.104,10075.06627
1922,1949,storf,647,90,2530.05,2543.29,,304,1,72.80399107,,47104.18222,4239376.4,1675.609731
1923,1949,storf,760,85.5,430.08,438.88,,304,1,72.80399107,,55331.03321,4730803.34,10999.82175
1924,1949,storf,1322.4,90,3186.18,3216.48,,304,1,72.80399107,,96275.99779,8664839.801,2719.50731
1925,1949,storf,518.7,81,339.81,345.38,,304,1,72.80399107,,37763.43017,3058837.844,9001.612205
1926,1949,storf,617.5,77,272.76,279.16,,304,1,72.80399107,,44956.46448,3461647.765,12691.18553
1927,1949,storf,824.6,82,494.83,500.53,,304,1,72.80399107,,60034.17103,4922802.025,9948.471242
1928,1949,storf,210.9,82,238.05,238.65,,304,1,72.80399107,,15354.36172,1259057.661,5289.047094
1929,1949,storf,179.6,82,270.75,270.95,,304,1,72.80399107,,13075.5968,1072198.937,3960.106878
1931,1949,storf,1654,77,841.11,856.89,,304,1,72.80399107,,120417.8012,9272170.694,11023.73137
1933,1949,storf,1481.1,81,1392.92,1442.09,,304,1,72.80399107,,107829.9912,8734229.285,6270.445743
1936,1949,storf,1332.9,82,1000.03,1003.63,,304,1,72.80399107,,97040.43969,7957316.055,7957.077343
1938,1949,storf,1206.5,81,782.92,796.8,,304,1,72.80399107,,87838.01522,7114879.233,9087.619722
1939,1949,storf,368.6,81,1478,1484.2,,304,1,72.80399107,,26835.55111,2173679.64,1470.689878
1940,1949,storf,598.5,81,953.7,965.6,,304,1,72.80399107,,43573.18865,3529428.281,3700.774123
1941,1949,storf,827.5,82,464.51,465.3,,304,1,72.80399107,,60245.30261,4940114.814,10635.10972
1942,1949,storf,717.3,81,3336.36,3354,,304,1,72.80399107,,52222.30279,4230006.526,1267.850749
1943,1949,storf,479.8,81,2046.2,2051,,304,1,72.80399107,,34931.35491,2829439.748,1382.777709
2002,1949,storf,23.8,83,582.85,584.2,,304,1,72.80399107,,1732.734987,143817.004,246.7478836
2003,1949,storf,569.1,83,1228.12,1236.5,,304,1,72.80399107,,41432.75132,3438918.359,2800.148487
2004,1949,storf,191.9,103,818.85,820.4,,304,1,72.80399107,,13971.08589,1439021.846,1757.369294
2011,1949,storf,187.2,86,8991.71,8995.3,,304,1,72.80399107,,13628.90713,1172086.013,130.3518478
2012,1949,storf,1392.7,83,3609.01,3639.8,,304,1,72.80399107,,101394.1184,8415711.824,2331.861597
2014,1949,storf,288.8,90,672.43,673.1,,304,1,72.80399107,,21025.79262,1892321.336,2814.153645
2015,1949,storf,174.8,116,539.3,539.4,,304,1,72.80399107,,12726.13764,1476231.966,2737.311267
2017,1949,storf,230.9,90,1741.9,1743.9,,304,1,72.80399107,,16810.44154,1512939.738,868.5571723
2018,1949,storf,174.8,90,1073.2,1073.4,,304,1,72.80399107,,12726.13764,1145352.387,1067.231073
2019,1949,storf,99.8,116,893,893.2,,304,1,72.80399107,,7265.838309,842837.2438,943.8267008
2020,1949,storf,671.7,83,4637.36,4645.9,,304,1,72.80399107,,48902.4408,4058902.586,875.261482
2021,1949,storf,226.1,86,5206.43,5217,,304,1,72.80399107,,16460.98238,1415644.485,271.9031053
2022,1949,storf,225.2,83,3246.1,3247.9,,304,1,72.80399107,,16395.45879,1360823.079,419.2178551
2023,1949,storf,135.9,90,1355.93,1356.6,,304,1,72.80399107,,9894.062386,890465.6147,656.719458
2024,1949,storf,91.2,90,1082.4,1082.5,,304,1,72.80399107,,6639.723985,597575.1587,552.0834799
2025,1949,storf,921.5,84.5,3827.2,3853.4,,304,1,72.80399107,,67088.87777,5669010.171,1481.242206
2027,1949,storf,346.8,83,1372.9,1375.6,,304,1,72.80399107,,25248.4241,2095619.2,1526.417948
2028,1949,storf,83.61,90,1415.33,1415.5,,304,1,72.80399107,,6086.784844,547810.636,387.0550585
2030,1949,storf,819.9,83,3476.36,3485.1,,304,1,72.80399107,,59691.99228,4954435.359,1425.179026
101,1959,storf,70.95,27.7,535.04,596.72,,304,1,72.80399107,,5165.148015,143091.8172,267.4413449
104,1959,storf,229.92,24.37,50.12,57.78,,304,1,72.80399107,,16739.27544,407936.1426,8139.188799
105,1959,storf,2223.96,24.37,288.05,370.26,,304,1,72.80399107,,161912.8714,3945816.676,13698.37416
106,1959,storf,1982.59,24.37,210.44,281.97,,304,1,72.80399107,,144340.707,3517583.031,16715.3727
111,1959,storf,157.57,24.37,83.92,87.74,,304,1,72.80399107,,11471.96743,279571.8463,3331.409036
118,1959,storf,449.82,34.37,264.42,284.92,,304,1,72.80399107,,32748.62232,1125570.149,4256.751188
119,1959,storf,1080.13,34.37,326.62,367.65,,304,1,72.80399107,,78637.69496,2702777.576,8274.991047
121,1959,storf,126.84,34.37,156.3,159.4,,304,1,72.80399107,,9234.196879,317379.3467,2030.578034
122,1959,storf,1438.62,24.37,121.27,187.7,,304,1,72.80399107,,104736.9148,2552438.615,21047.56836
123,1959,storf,1059.25,24.37,96.12,134.01,,304,1,72.80399107,,77117.62754,1879356.583,19552.19084
124,1959,storf,726.2,24.37,39.16,66.21,,304,1,72.80399107,,52870.04717,1288443.049,32902.01863
125,1959,storf,1682.64,24.37,151.91,229.55,,304,1,72.80399107,,122503.1125,2985400.851,19652.43138
127,1959,storf,1125.22,24.37,56.69,93.07,,304,1,72.80399107,,81920.76618,1996409.072,35216.24752
128,1959,storf,2600.08,24.37,306.31,419.78,,304,1,72.80399107,,189296.0192,4613143.989,15060.37671
135,1959,storf,715.35,24.37,69.64,104.69,,304,1,72.80399107,,52080.33501,1269197.764,18225.12585
136,1959,storf,473.55,24.37,42.12,69.17,,304,1,72.80399107,,34476.48226,840191.8726,19947.57532
137,1959,storf,974.89,24.37,203.09,238.79,,304,1,72.80399107,,70975.60704,1729675.544,8516.793262
138,1959,storf,832.21,24.37,109.54,139.54,,304,1,72.80399107,,60587.96034,1476528.593,13479.35543
211,1959,storf,686.13,33.53,94.87,133.28,,304,1,72.80399107,,49952.95852,1674672.934,17652.29192
213,1959,storf,710.79,33.53,127.46,162.08,,304,1,72.80399107,,51748.12313,1734855.828,13610.98249
214,1959,storf,811.42,33.53,61.32,101,,304,1,72.80399107,,59074.94718,1980487.604,32297.57997
215,1959,storf,248.22,33.53,71.11,86.54,,304,1,72.80399107,,18071.50491,605847.2021,8519.859403
216,1959,storf,149.48,33.53,53.73,59.56,,304,1,72.80399107,,10882.68552,364842.032,6790.285353
217,1959,storf,42.75,33.53,31.98,34.27,,304,1,72.80399107,,3112.657499,104351.8427,3263.034479
219,1959,storf,897.79,33.53,169,189.13,,304,1,72.80399107,,65362.81648,2191288.423,12966.20368
220,1959,storf,360.05,33.53,84.84,96.97,,304,1,72.80399107,,26213.07698,878793.4059,10358.24382
221,1959,storf,2279.53,38.03,796.95,896.74,,304,1,72.80399107,,165958.9582,6310589.387,7918.425732
226,1959,storf,2039.14,35.78,124.53,198.91,,304,1,72.80399107,,148457.3039,5311060.049,42648.84003
227,1959,storf,529.06,33.53,110.56,137.77,,304,1,72.80399107,,38517.66702,1291304.787,11679.67426
228,1959,storf,158.35,33.53,50.62,56.64,,304,1,72.80399107,,11528.78477,386502.5094,7635.371581
229,1959,storf,1029.2,33.53,165.73,195.71,,304,1,72.80399107,,74929.7276,2512019.118,15157.29873
230,1959,storf,186.2,33.53,60.83,67.47,,304,1,72.80399107,,13555.93979,454462.8816,7471.032083
231,1959,storf,603.07,33.53,50.68,75.01,,304,1,72.80399107,,43905.8421,1471943.357,29043.87049
233,1959,storf,561.19,33.53,165.15,180.48,,304,1,72.80399107,,40857.0012,1369730.965,8293.859916
234,1959,storf,816.36,33.53,55.95,81.95,,304,1,72.80399107,,59434.56437,1992543.771,35612.93603
235,1959,storf,2342.95,33.53,161.13,249.93,,304,1,72.80399107,,170576.1547,5718565.587,35490.38408
236,1959,storf,2451.89,33.53,470.97,611.35,,304,1,72.80399107,,178507.5647,5984466.107,12706.68218
237,1959,storf,1565.27,35.78,334.9,387.02,,304,1,72.80399107,,113957.6532,4076835.043,12173.29066
238,1959,storf,1311.66,33.53,273.7,324.7,,304,1,72.80399107,,95494.20034,3201443.066,11696.90561
239,1959,storf,471.61,38.03,253.44,260.74,,304,1,72.80399107,,34335.34561,1305601.517,5151.521136
301,1959,storf,467.2,33.53,390.37,426.59,,304,1,72.80399107,,34013.68906,1140308.926,2921.097743
402,1959,storf,701.16,39.51,910.53,963.69,,304,1,72.80399107,,51047.27569,2016877.863,2215.05921
403,1959,storf,1080.86,37.26,289.58,338.2,,304,1,72.80399107,,78690.81231,2932019.667,10125.07655
412,1959,storf,5864.05,37.26,941.89,1124.8,,304,1,72.80399107,,426926.0041,15907262.91,16888.66313
415,1959,storf,981.73,37.26,314.76,362.51,,304,1,72.80399107,,71474.02025,2663121.995,8460.801863
