knr2017,kommune,aar,utmarea,tamrein,villrein,antrein,LANDKAT,ALTREG,reg,endelig tamsum,Tamsommer,Tamaar,Maleper,Femaleper,Chper,Beitedager,Maleandelt,Femaleandt,Chandelt,Maleandxmet,Femandmet,Chandmet,Maleandxbdg,Feandxbdg,Chandxbdg,Sumtam,Malekg,Femalekg,Chkg,Metmale,Metfemale,Metch,Sumsamisk,Korrsvenskrein,Endelig samisk,TOTBAR,,,,,,
137.00,Våler,1969.00,203.09,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
138.00,Hobøl,1969.00,109.54,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
211.00,Vestby,1969.00,94.87,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
213.00,Ski,1969.00,127.46,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
214.00,Ås,1969.00,61.32,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
215.00,Frogn,1969.00,71.11,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
216.00,Nesodden,1969.00,53.73,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
217.00,Oppegård,1969.00,31.98,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
219.00,Bærum,1969.00,169.00,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
220.00,Asker,1969.00,84.84,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
221.00,Aurskog-Høland,1969.00,796.95,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
226.00,Sørum,1969.00,124.53,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
227.00,Fet,1969.00,110.56,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
228.00,Rælingen,1969.00,50.62,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
229.00,Enebakk,1969.00,165.73,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
230.00,Lørenskog,1969.00,60.83,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
231.00,Skedsmo,1969.00,50.68,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
233.00,Nittedal,1969.00,165.15,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
234.00,Gjerdrum,1969.00,55.95,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
235.00,Ullensaker,1969.00,161.13,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
236.00,Nes,1969.00,470.97,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
237.00,Eidsvoll,1969.00,334.90,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
238.00,Nannestad,1969.00,273.70,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
239.00,Hurdal,1969.00,253.44,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
301.00,Oslo kommune,1969.00,390.37,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
402.00,Kongsvinger,1969.00,910.53,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
403.00,Hamar,1969.00,289.58,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
412.00,Ringsaker,1969.00,941.89,0.00,9.28,9.28,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
415.00,Løten,1969.00,314.76,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
417.00,Stange,1969.00,539.87,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
418.00,Nord-Odal,1969.00,447.68,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
419.00,Sør-Odal,1969.00,413.61,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
420.00,Eidskog,1969.00,567.33,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
423.00,Grue,1969.00,711.45,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
425.00,Åsnes,1969.00,905.84,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
426.00,Våler,1969.00,630.32,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
427.00,Elverum,1969.00,1162.40,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
428.00,Trysil,1969.00,2925.19,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
429.00,Åmot,1969.00,1277.20,0.00,12.59,12.59,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
430.00,Stor-Elvdal,1969.00,2109.51,0.00,64.28,64.28,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
432.00,Rendalen,1969.00,3042.83,1000.00,62.73,1062.73,SENorway,mountain,3.00,1000.00,1250,1083.333333,10,65,25,365,108.3333333,704.1666667,270.8333333,3425.800799,15746.38533,4705.562003,1250417.291,5747430.647,1717530.131,8715378.07,100,63,45,31.6227766,22.36173065,17.37438278,8715378.07,0,8715378.07,2864.234305,,,,,,
434.00,Engerdal,1969.00,1906.91,3049.06,0.00,3049.06,SENorway,mountain,3.00,3049.06,3811.32316,3303.146738,10,65,25,365,330.3146738,2147.04538,825.7866846,10445.46714,48011.65049,14347.53395,3812595.506,17524252.43,5236849.893,26573697.83,100,63,45,31.6227766,22.36173065,17.37438278,26573697.83,0,26573697.83,13935.47563,,,,,,
436.00,Tolga,1969.00,1066.95,0.00,123.19,123.19,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
437.00,Tynset,1969.00,1764.56,0.00,444.09,444.09,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
438.00,Alvdal,1969.00,892.71,0.00,18.40,18.40,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
439.00,Folldal,1969.00,1231.51,0.00,870.56,870.56,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
441.00,Os,1969.00,977.23,839.11,112.83,951.94,SENorway,mountain,3.00,839.11,1048.888286,909.0365142,10,65,25,365,90.90365142,590.8737342,227.2591285,2874.625861,13212.95929,3948.487089,1049238.439,4822730.142,1441197.788,7313166.369,100,63,45,31.6227766,22.36173065,17.37438278,7313166.369,0,7313166.369,7483.567194,,,,,,
501.00,Lillehammer,1969.00,413.89,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
502.00,Gjøvik,1969.00,559.75,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
511.00,Dovre,1969.00,1317.50,0.00,2370.98,2370.98,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
512.00,Lesja,1969.00,2133.37,1165.11,2375.11,3540.21,SENorway,mountain,3.00,1165.11,1456.381664,1262.197442,10,65,25,365,126.2197442,820.4283372,315.5493605,3991.418773,18346.1975,5482.475375,1456867.852,6696362.087,2001103.512,10154333.45,100,63,45,31.6227766,22.36173065,17.37438278,10154333.45,0,10154333.45,4759.761997,,,,,,
513.00,Skjåk,1969.00,1954.55,1067.45,189.11,1256.56,SENorway,mountain,3.00,1067.45,1334.30712,1156.399504,10,65,25,365,115.6399504,751.6596777,289.099876,3656.856318,16808.41125,5022.931908,1334752.556,6135070.108,1833370.146,9303192.81,100,63,45,31.6227766,22.36173065,17.37438278,9303192.81,0,9303192.81,4759.761997,,,,,,
514.00,Lom,1969.00,1848.30,1650.00,178.83,1828.83,SENorway,mountain,3.00,1650.00,2062.5,1787.5,10,65,25,365,178.75,1161.875,446.875,5652.571318,25981.5358,7764.177305,2063188.531,9483260.568,2833924.716,14380373.81,100,63,45,31.6227766,22.36173065,17.37438278,14380373.81,0,14380373.81,7780.324522,,,,,,
515.00,Vågå,1969.00,1239.69,2240.00,119.95,2359.95,SENorway,mountain,3.00,2240.00,2800,2426.666667,10,65,25,365,242.6666667,1577.333333,606.6666667,7673.793789,35271.90315,10540.45889,2800934.733,12874244.65,3847267.493,19522446.88,100,63,45,31.6227766,22.36173065,17.37438278,19522446.88,0,19522446.88,15747.84573,,,,,,
516.00,Nord-Fron,1969.00,1050.36,0.00,577.78,577.78,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
517.00,Sel,1969.00,856.34,0.00,471.06,471.06,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
519.00,Sør-Fron,1969.00,666.75,0.00,0.00,0.00,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
520.00,Ringebu,1969.00,1174.17,0.00,11.57,11.57,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
521.00,Øyer,1969.00,585.42,0.00,5.77,5.77,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
522.00,Gausdal,1969.00,1083.44,0.00,0.00,0.00,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
528.00,Østre Toten,1969.00,373.62,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
529.00,Vestre Toten,1969.00,172.10,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
532.00,Jevnaker,1969.00,179.16,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
533.00,Lunner,1969.00,245.36,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
534.00,Gran,1969.00,582.39,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
536.00,Søndre Land,1969.00,635.76,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
538.00,Nordre Land,1969.00,886.56,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
540.00,Sør-Aurdal,1969.00,1049.82,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
541.00,Etnedal,1969.00,429.58,0.00,0.00,0.00,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
542.00,Nord-Aurdal,1969.00,819.44,255.47,0.00,255.47,SENorway,mountain,3.00,255.47,319.3431201,276.7640374,10,65,25,365,27.67640374,179.8966243,69.19100936,875.2047327,4022.799859,1202.151081,319449.7274,1468321.948,438785.1447,2226556.821,100,63,45,31.6227766,22.36173065,17.37438278,2226556.821,0,2226556.821,2717.168823,,,,,,
543.00,Vestre Slidre,1969.00,390.64,121.79,0.00,121.79,SENorway,mountain,3.00,121.79,152.2359129,131.9377912,10,65,25,365,13.19377912,85.75956425,32.98444779,417.2239295,1917.732277,573.0844216,152286.7343,699972.281,209175.8139,1061434.829,100,63,45,31.6227766,22.36173065,17.37438278,1061434.829,0,1061434.829,2717.168823,,,,,,
544.00,Øystre Slidre,1969.00,853.96,994.26,0.00,994.26,SENorway,mountain,3.00,994.26,1242.827936,1077.117544,10,65,25,365,107.7117544,700.1264038,269.2793861,3406.144748,15656.03806,4678.563128,1243242.833,5714453.893,1707675.542,8665372.268,100,63,45,31.6227766,22.36173065,17.37438278,8665372.268,0,8665372.268,10147.28122,,,,,,
545.00,Vang,1969.00,1293.26,1908.93,0.00,1908.93,SENorway,mountain,3.00,1908.93,2386.16709,2068.011478,10,65,25,365,206.8011478,1344.20746,517.0028694,6539.626497,30058.80517,8982.605751,2386963.671,10971463.89,3278651.099,16637078.66,100,63,45,31.6227766,22.36173065,17.37438278,16637078.66,0,16637078.66,12864.45004,,,,,,
602.00,Drammen,1969.00,119.92,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
604.00,Kongsberg,1969.00,718.35,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
605.00,Ringerike,1969.00,1352.75,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
612.00,Hole,1969.00,111.50,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
615.00,Flå,1969.00,663.79,386.82,0.00,386.82,SENorway,inlandlow,2.00,386.82,483.5230631,419.0533214,10,65,25,365,41.90533214,272.3846589,104.7633303,1325.162957,6090.992376,1820.198203,483684.4792,2223212.217,664372.344,3371269.04,100,63,45,31.6227766,22.36173065,17.37438278,3371269.04,0,3371269.04,5078.818663,,,,,,
616.00,Nes,1969.00,761.30,443.64,0.00,443.64,SENorway,mountain,3.00,443.64,554.5520541,480.6117802,10,65,25,365,48.06117802,312.3976571,120.152945,1519.827896,6985.752265,2087.583259,554737.1819,2549799.577,761967.8896,3866504.648,100,63,45,31.6227766,22.36173065,17.37438278,3866504.648,0,3866504.648,5078.818663,,,,,,
617.00,Gol,1969.00,495.24,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
618.00,Hemsedal,1969.00,695.15,216.72,85.27,302.00,SENorway,mountain,3.00,216.72,270.906192,234.7853664,10,65,25,365,23.47853664,152.6104881,58.69634159,742.456519,3412.634631,1019.812707,270996.6294,1245611.64,372231.6379,1888839.908,100,63,45,31.6227766,22.36173065,17.37438278,1888839.908,0,1888839.908,2717.168823,,,,,,
619.00,Ål,1969.00,1056.21,412.64,129.56,542.20,SENorway,mountain,3.00,412.64,515.795582,447.0228377,10,65,25,365,44.70228377,290.5648445,111.7557094,1413.610333,6497.53279,1941.686473,515967.7717,2371599.468,708715.5628,3596282.803,100,63,45,31.6227766,22.36173065,17.37438278,3596282.803,0,3596282.803,3404.893727,,,,,,
620.00,Hol,1969.00,1672.39,1078.57,2063.91,3142.48,SENorway,mountain,3.00,1078.57,1348.211767,1168.450198,10,65,25,365,116.8450198,759.4926288,292.1125495,3694.963959,16983.5696,5075.27525,1348661.845,6199002.903,1852475.466,9400140.215,100,63,45,31.6227766,22.36173065,17.37438278,9400140.215,0,9400140.215,5620.782362,,,,,,
621.00,Sigdal,1969.00,779.61,211.25,0.00,211.25,SENorway,inlandlow,2.00,211.25,264.0685546,228.859414,10,65,25,365,22.8859414,148.7586191,57.2148535,723.7170122,3326.500172,994.0727653,264156.7094,1214172.563,362836.5593,1841165.832,100,63,45,31.6227766,22.36173065,17.37438278,1841165.832,0,1841165.832,2361.64984,,,,,,
622.00,Krødsherad,1969.00,332.05,89.98,0.00,89.98,SENorway,inlandlow,2.00,89.98,112.4715737,97.47536385,10,65,25,365,9.747536385,63.3589865,24.36884096,308.2441655,1416.816591,423.3935708,112509.1204,517138.0556,154538.6533,784185.8293,100,63,45,31.6227766,22.36173065,17.37438278,784185.8293,0,784185.8293,2361.64984,,,,,,
623.00,Modum,1969.00,409.50,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
624.00,Øvre Eiker,1969.00,369.09,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
625.00,Nedre Eiker,1969.00,103.57,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
626.00,Lier,1969.00,243.58,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
627.00,Røyken,1969.00,94.22,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
628.00,Hurum,1969.00,143.13,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
631.00,Flesberg,1969.00,526.59,0.00,27.74,27.74,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
632.00,Rollag,1969.00,419.80,0.00,488.70,488.70,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
633.00,Nore og Uvdal,1969.00,2260.74,1187.40,2512.69,3700.08,SENorway,mountain,3.00,1187.40,1484.247765,1286.348063,10,65,25,365,128.6348063,836.1262407,321.5870156,4067.789741,18697.22979,5587.375907,1484743.256,6824488.872,2039392.206,10348624.33,100,63,45,31.6227766,22.36173065,17.37438278,10348624.33,0,10348624.33,4577.538476,,,,,,
701.00,Horten,1969.00,45.98,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
702.00,Holmestrand,1969.00,63.84,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
704.00,Tønsberg,1969.00,61.59,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
709.00,Larvik,1969.00,418.12,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
710.00,Sandefjord,1969.00,310.06,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
711.00,Svelvik,1969.00,52.12,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
713.00,Sande,1969.00,140.34,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
714.00,Hof,1969.00,134.14,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
716.00,Re,1969.00,282.12,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
722.00,Nøtterøy,1969.00,46.68,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
723.00,Tjøme,1969.00,34.80,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
